,temp,rh,pressure,windDirDeg,windsp,windPeak,windDirClass,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2014-02-01,-2.8375,94.16666666666669,977.5875,,,,,10.08695652173913,27.17391304347826,22.17391304347826,44.7875,54.55,1003.3,2,993.9000000000001,971.3,961.3,739.9000000000001,32,0,0,0,1
2014-02-02,-1.3833333333333335,93.75,976.3833333333332,,,,,5.913043478260869,27.043478260869566,19.0,27.6875,44.7875,864.4,2,1003.3,993.9000000000001,971.3,961.3,33,0,0,0,1
2014-02-03,-1.2666666666666666,88.08333333333333,980.575,,,,,25.47826086956522,36.95652173913044,39.82608695652174,29.5,27.6875,627.6,1,864.4,1003.3,993.9000000000001,971.3,34,0,0,0,0
2014-02-04,-2.058333333333333,87.5,979.7375,,,,,10.0,26.0,21.666666666666668,42.958333333333336,29.5,764.3,1,627.6,864.4,1003.3,993.9000000000001,35,0,0,0,0
2014-02-05,-1.2583333333333333,94.875,973.4833333333332,,,,,30.875,42.125,46.875,75.85416666666667,42.958333333333336,986.2,2,764.3,627.6,864.4,1003.3,36,0,0,0,0
2014-02-06,0.5291666666666667,95.33333333333331,972.6708333333332,,,,,98.7391304347826,69.17391304347827,115.47826086956522,78.35833333333333,75.85416666666667,999.0,2,986.2,764.3,627.6,864.4,37,0,0,0,0
2014-02-07,2.2583333333333333,91.95833333333331,967.825,,,,,44.1,57.9,65.55,24.2375,78.35833333333333,943.8,2,999.0,986.2,764.3,627.6,38,0,0,0,0
2014-02-08,3.975,93.0,967.0416666666666,,,,,21.565217391304348,39.43478260869565,37.869565217391305,21.879166666666663,24.2375,992.5,2,943.8,999.0,986.2,764.3,39,0,0,0,1
2014-02-09,3.045833333333333,92.41666666666669,962.5416666666666,,,,,15.956521739130435,34.65217391304348,30.869565217391305,17.533333333333335,21.879166666666663,884.9,2,992.5,943.8,999.0,986.2,40,0,0,0,1
2014-02-10,2.154166666666667,91.75,965.9875,,,,,51.43478260869565,55.43478260869565,70.08695652173913,38.37916666666667,17.533333333333335,654.9000000000001,1,884.9,992.5,943.8,999.0,41,0,0,0,0
2014-02-11,4.729166666666667,93.20833333333331,966.2083333333334,,,,,48.65217391304348,45.65217391304348,62.91304347826087,26.8625,38.37916666666667,767.7,1,654.9000000000001,884.9,992.5,943.8,42,0,0,0,0
2014-02-12,2.591666666666667,94.45833333333331,968.0625,,,,,70.91304347826087,53.869565217391305,85.21739130434783,25.808333333333334,26.8625,956.2,2,767.7,654.9000000000001,884.9,992.5,43,0,0,0,0
2014-02-13,1.4916666666666665,86.20833333333333,967.0291666666668,,,,,72.95652173913044,55.04347826086956,87.17391304347827,48.79166666666666,25.808333333333334,951.2,2,956.2,767.7,654.9000000000001,884.9,44,0,0,0,0
2014-02-14,5.341666666666666,68.5,970.2083333333334,,,,,49.73913043478261,45.43478260869565,63.47826086956522,43.725,48.79166666666666,1038.4,2,951.2,956.2,767.7,654.9000000000001,45,0,0,0,0
2014-02-15,4.358333333333333,69.95833333333333,970.55,,,,,21.565217391304348,39.82608695652174,38.17391304347826,34.895833333333336,43.725,1046.3000000000002,2,1038.4,951.2,956.2,767.7,46,0,0,0,1
2014-02-16,5.8125,79.58333333333333,972.9041666666668,,,,,10.08695652173913,28.65217391304348,23.13043478260869,18.304166666666667,34.895833333333336,872.0,2,1046.3000000000002,1038.4,951.2,956.2,47,0,0,0,1
2014-02-17,2.325,96.41666666666669,977.7217391304348,,,,,43.142857142857146,56.095238095238095,63.76190476190476,16.895652173913046,18.304166666666667,605.0999999999999,1,872.0,1046.3000000000002,1038.4,951.2,48,0,0,0,0
2014-02-18,2.2125,95.08333333333331,980.1,,,,,22.61904761904762,40.85714285714285,39.57142857142857,29.641666666666666,16.895652173913046,677.5,1,605.0999999999999,872.0,1046.3000000000002,1038.4,49,0,0,0,0
2014-02-19,5.254166666666666,89.75,974.3541666666666,,,,,49.09090909090909,44.90909090909091,62.81818181818182,41.69166666666667,29.641666666666666,870.4,2,677.5,605.0999999999999,872.0,1046.3000000000002,50,0,0,0,0
2014-02-20,5.633333333333333,90.58333333333331,976.3666666666668,,,,,35.541666666666664,44.29166666666666,51.875,35.78333333333333,41.69166666666667,830.1,2,870.4,677.5,605.0999999999999,872.0,51,0,0,0,0
2014-02-21,5.7,85.29166666666667,972.2875,,,,,45.21739130434783,36.43478260869565,55.391304347826086,48.22083333333333,35.78333333333333,874.5,2,830.1,870.4,677.5,605.0999999999999,52,0,0,0,0
2014-02-22,5.858333333333333,85.16666666666667,974.6833333333334,,,,,15.0,30.5,28.0,22.2,48.22083333333333,845.4,2,874.5,830.1,870.4,677.5,53,0,0,0,1
2014-02-23,5.0625,64.875,981.45,,,,,21.73913043478261,34.52173913043478,35.65217391304348,29.5875,22.2,743.7,1,845.4,874.5,830.1,870.4,54,0,0,0,1
2014-02-24,4.816666666666666,71.125,981.5375,,,,,29.39130434782609,41.0,45.08695652173913,39.0375,29.5875,585.6,1,743.7,845.4,874.5,830.1,55,0,0,0,0
2014-02-25,3.529166666666667,82.5,978.2652173913044,,,,,45.869565217391305,39.30434782608695,57.30434782608695,56.01666666666667,39.0375,755.3,1,585.6,743.7,845.4,874.5,56,0,0,0,0
2014-02-26,5.983333333333333,74.54166666666667,977.2791666666668,,,,,30.782608695652176,43.0,47.130434782608695,55.708333333333336,56.01666666666667,963.5,2,755.3,585.6,743.7,845.4,57,0,0,0,0
2014-02-27,6.3875,71.95833333333333,976.8375,,,,,27.82608695652174,38.21739130434783,42.30434782608695,60.40416666666667,55.708333333333336,974.9,2,963.5,755.3,585.6,743.7,58,0,0,0,0
2014-02-28,5.125,74.16666666666667,969.1916666666666,,,,,25.52173913043478,42.69565217391305,42.69565217391305,47.15416666666667,60.40416666666667,1015.9000000000001,2,974.9,963.5,755.3,585.6,59,0,0,0,0
2014-03-01,5.075,75.66666666666667,964.725,,,,,12.652173913043478,31.26086956521739,26.39130434782609,24.683333333333334,47.15416666666667,1043.3,2,1015.9000000000001,974.9,963.5,755.3,60,0,0,0,1
2014-03-02,7.0875,72.91666666666667,962.825,,,,,7.695652173913044,19.695652173913043,16.565217391304348,36.641666666666666,24.683333333333334,903.5,2,1043.3,1015.9000000000001,974.9,963.5,61,0,0,0,1
2014-03-03,4.758333333333334,85.625,959.15,,,,,31.0,40.08695652173913,45.869565217391305,42.07083333333333,36.641666666666666,674.5,1,903.5,1043.3,1015.9000000000001,974.9,62,0,0,0,0
2014-03-04,5.579166666666667,89.58333333333333,961.3208333333332,,,,,18.95652173913044,27.0,29.347826086956523,26.75454545454545,42.07083333333333,795.0,1,674.5,903.5,1043.3,1015.9000000000001,63,0,0,0,0
2014-03-05,8.295833333333333,66.45833333333333,970.9739130434784,,,,,18.30434782608696,30.0,30.39130434782609,34.020833333333336,26.75454545454545,943.8,2,795.0,674.5,903.5,1043.3,64,0,0,0,0
2014-03-06,9.866666666666667,50.0,981.0583333333334,,,,,16.652173913043477,29.95652173913044,28.82608695652174,34.7,34.020833333333336,969.4000000000001,2,943.8,795.0,674.5,903.5,65,0,0,0,0
2014-03-07,7.583333333333333,64.91666666666667,984.1625,,,,,30.347826086956523,34.56521739130435,42.34782608695652,59.00416666666666,34.7,998.3,2,969.4000000000001,943.8,795.0,674.5,66,0,0,0,0
2014-03-08,7.008333333333333,66.25,988.6625,,,,,18.13043478260869,34.130434782608695,32.30434782608695,54.3375,59.00416666666666,1043.3,2,998.3,969.4000000000001,943.8,795.0,67,0,0,0,1
2014-03-09,6.195833333333333,66.29166666666667,990.3458333333332,,,,,10.956521739130435,35.82608695652174,27.65217391304348,41.67083333333333,54.3375,930.9000000000001,2,1043.3,998.3,969.4000000000001,943.8,68,0,0,0,1
2014-03-10,7.075,60.708333333333336,986.5333333333332,,,,,20.13043478260869,36.65217391304348,35.43478260869565,47.49166666666667,41.67083333333333,694.7,1,930.9000000000001,1043.3,998.3,969.4000000000001,69,0,0,0,0
2014-03-11,7.4875,51.54166666666666,985.4291666666668,,,,,30.13043478260869,46.78260869565217,48.60869565217392,45.1625,47.49166666666667,807.0,2,694.7,930.9000000000001,1043.3,998.3,70,0,0,0,0
2014-03-12,7.683333333333334,55.25,988.7,,,,,37.43478260869565,53.95652173913044,58.21739130434783,60.3875,45.1625,997.3,2,807.0,694.7,930.9000000000001,1043.3,71,0,0,0,0
2014-03-13,8.004166666666666,58.54166666666666,987.95,,,,,31.17391304347826,56.52173913043478,54.52173913043478,64.78750000000001,60.3875,1013.4000000000001,2,997.3,807.0,694.7,930.9000000000001,72,0,0,0,0
2014-03-14,9.8,59.5,983.4166666666666,,,,,36.34782608695652,60.73913043478261,60.69565217391305,66.83333333333333,64.78750000000001,1029.6,2,1013.4000000000001,997.3,807.0,694.7,73,0,0,0,0
2014-03-15,8.829166666666667,63.16666666666666,973.6541666666668,,,,,14.043478260869565,39.130434782608695,31.60869565217392,44.270833333333336,66.83333333333333,1057.6,2,1029.6,1013.4000000000001,997.3,807.0,74,0,0,0,1
2014-03-16,12.9125,47.625,971.575,,,,,3.0,15.304347826086955,10.304347826086955,9.609523809523813,44.270833333333336,935.3,2,1057.6,1029.6,1013.4000000000001,997.3,75,0,0,0,1
2014-03-17,15.045833333333334,41.708333333333336,975.1041666666666,,,,,25.0,40.65217391304348,41.43478260869565,24.10833333333333,9.609523809523813,711.0,1,935.3,1057.6,1029.6,1013.4000000000001,76,0,0,0,0
2014-03-18,12.6375,57.41666666666666,976.4375,,,,,28.13043478260869,42.869565217391305,45.0,42.84583333333333,24.10833333333333,779.6,1,711.0,935.3,1057.6,1029.6,77,0,0,0,0
2014-03-19,12.608333333333334,48.54166666666666,978.4125,,,,,10.043478260869565,30.43478260869565,24.0,27.354166666666668,42.84583333333333,990.7,2,779.6,711.0,935.3,1057.6,78,0,0,0,0
2014-03-20,11.6375,51.79166666666666,983.8041666666668,,,,,23.869565217391305,45.30434782608695,42.869565217391305,32.104166666666664,27.354166666666668,1025.1999999999998,2,990.7,779.6,711.0,935.3,79,0,0,0,0
2014-03-21,12.25,56.04166666666666,976.2458333333334,,,,,21.30434782608696,43.43478260869565,39.78260869565217,41.475,32.104166666666664,1028.6,2,1025.1999999999998,990.7,779.6,711.0,80,0,0,0,0
2014-03-22,13.9375,50.66666666666666,969.4083333333332,,,,,3.739130434782609,20.17391304347826,13.521739130434783,27.641666666666666,41.475,1055.1,2,1028.6,1025.1999999999998,990.7,779.6,81,0,0,0,1
2014-03-23,10.4875,73.45833333333333,963.2333333333332,,,,,5.434782608695652,20.347826086956523,15.0,22.15652173913044,27.641666666666666,913.9,2,1055.1,1028.6,1025.1999999999998,990.7,82,0,0,0,1
2014-03-24,6.6375,67.54166666666667,966.5304347826088,,,,,12.608695652173912,24.0,22.65217391304348,14.7,22.15652173913044,656.8,1,913.9,1055.1,1028.6,1025.1999999999998,83,0,0,0,0
2014-03-25,4.275,73.54166666666667,969.6916666666666,,,,,14.478260869565217,30.782608695652176,27.782608695652176,19.34583333333333,14.7,980.0,2,656.8,913.9,1055.1,1028.6,84,0,0,0,0
2014-03-26,6.583333333333333,69.70833333333333,972.8434782608696,,,,,13.0,29.82608695652174,26.0,26.9125,19.34583333333333,967.2,2,980.0,656.8,913.9,1055.1,85,0,0,0,0
2014-03-27,9.104166666666666,62.66666666666666,973.1083333333332,,,,,11.652173913043478,32.391304347826086,26.39130434782609,32.31304347826087,26.9125,984.1,2,967.2,980.0,656.8,913.9,86,0,0,0,0
2014-03-28,12.0625,52.66666666666666,975.275,,,,,18.91304347826087,37.04347826086956,34.47826086956522,30.391666666666666,32.31304347826087,1008.3,2,984.1,967.2,980.0,656.8,87,0,0,0,0
2014-03-29,11.029166666666669,57.875,981.1916666666666,,,,,10.26086956521739,31.43478260869565,24.65217391304348,28.4,30.391666666666666,1024.1,2,1008.3,984.1,967.2,980.0,88,0,0,0,1
2014-03-30,12.329166666666666,56.25,976.9083333333332,,,,,8.521739130434783,29.565217391304348,22.30434782608696,35.7125,28.4,858.5999999999999,2,1024.1,1008.3,984.1,967.2,89,0,0,0,1
2014-03-31,13.370833333333332,53.75,972.7625,,,,,29.30434782608696,46.69565217391305,47.95652173913044,50.77916666666667,35.7125,608.2,1,858.5999999999999,1024.1,1008.3,984.1,90,0,0,0,0
2014-04-01,13.158333333333331,56.29166666666666,972.8,,,,,20.08695652173913,37.391304347826086,35.65217391304348,50.38333333333333,50.77916666666667,732.0,1,608.2,858.5999999999999,1024.1,1008.3,91,0,0,0,0
2014-04-02,14.145833333333334,58.625,971.4,,,,,15.0,40.47826086956522,33.17391304347826,59.25,50.38333333333333,771.2,1,732.0,608.2,858.5999999999999,1024.1,92,0,0,0,0
2014-04-03,13.075,65.375,968.0291666666668,,,,,28.39130434782609,49.56521739130435,48.69565217391305,58.7375,59.25,1017.4000000000001,2,771.2,732.0,608.2,858.5999999999999,93,0,0,0,0
2014-04-04,14.145833333333334,65.95833333333333,967.6708333333332,,,,,24.08695652173913,39.0,39.73913043478261,48.29583333333333,58.7375,1048.1,2,1017.4000000000001,771.2,732.0,608.2,94,0,0,0,0
2014-04-05,15.091666666666669,63.41666666666666,970.9958333333334,,,,,6.956521739130435,26.217391304347824,19.30434782608696,44.19583333333333,48.29583333333333,1059.9,2,1048.1,1017.4000000000001,771.2,732.0,95,0,0,0,1
2014-04-06,13.308333333333335,78.70833333333333,976.7041666666668,,,,,8.478260869565217,22.26086956521739,18.43478260869565,34.8875,44.19583333333333,910.5,2,1059.9,1048.1,1017.4000000000001,771.2,96,0,0,0,1
2014-04-07,14.370833333333335,67.75,978.9666666666668,,,,,31.217391304347824,36.21739130434783,43.91304347826087,37.6125,34.8875,679.0,1,910.5,1059.9,1048.1,1017.4000000000001,97,0,0,0,0
2014-04-08,15.433333333333332,61.625,974.7458333333334,,,,,24.91304347826087,33.0,37.26086956521739,34.579166666666666,37.6125,794.6,1,679.0,910.5,1059.9,1048.1,98,0,0,0,0
2014-04-09,10.733333333333334,54.0,979.3125,,,,,10.130434782608695,19.52173913043478,18.30434782608696,12.465217391304348,34.579166666666666,994.0999999999999,2,794.6,679.0,910.5,1059.9,99,0,0,0,0
2014-04-10,8.512500000000001,64.04166666666667,977.5956521739132,,,,,20.681818181818183,30.545454545454547,32.63636363636363,20.87391304347826,12.465217391304348,1029.6,2,994.0999999999999,794.6,679.0,910.5,100,0,0,0,0
2014-04-11,10.308333333333334,65.70833333333333,978.1833333333334,,,,,14.73913043478261,25.695652173913043,25.13043478260869,20.129166666666663,20.87391304347826,1029.9,2,1029.6,994.0999999999999,794.6,679.0,101,0,0,0,0
2014-04-12,11.579166666666666,60.458333333333336,976.3541666666666,,,,,11.304347826086955,25.82608695652174,22.43478260869565,21.83043478260869,20.129166666666663,1061.0,2,1029.9,1029.6,994.0999999999999,794.6,102,0,0,0,1
2014-04-13,11.325,64.16666666666667,976.0125,,,,,6.521739130434782,22.82608695652174,17.130434782608695,20.6125,21.83043478260869,910.7,2,1061.0,1029.9,1029.6,994.0999999999999,103,0,0,0,1
2014-04-14,10.754166666666668,58.875,972.3583333333332,,,,,17.043478260869566,27.782608695652176,28.217391304347824,22.816666666666663,20.6125,644.7,1,910.7,1061.0,1029.9,1029.6,104,0,0,0,0
2014-04-15,8.345833333333333,43.29166666666666,976.0625,,,,,4.869565217391305,12.565217391304348,10.478260869565217,9.326086956521738,22.816666666666663,770.4,1,644.7,910.7,1061.0,1029.9,105,0,0,0,0
2014-04-16,7.358333333333333,51.16666666666666,981.375,,,,,5.478260869565218,13.391304347826088,11.347826086956522,9.423809523809524,9.326086956521738,990.8,2,770.4,644.7,910.7,1061.0,106,0,0,0,0
2014-04-17,9.495833333333334,40.54166666666666,979.4041666666668,,,,,5.260869565217392,15.391304347826088,12.478260869565217,13.36818181818182,9.423809523809524,1003.3000000000001,2,990.8,770.4,644.7,910.7,107,0,0,0,0
2014-04-18,11.954166666666666,43.708333333333336,969.7875,,,,,9.608695652173912,24.043478260869566,20.39130434782609,18.675,13.36818181818182,1006.9000000000001,2,1003.3000000000001,990.8,770.4,644.7,108,0,0,0,0
2014-04-19,13.408333333333331,56.875,967.8541666666666,,,,,3.8260869565217392,18.217391304347824,12.521739130434783,24.77916666666667,18.675,961.8,2,1006.9000000000001,1003.3000000000001,990.8,770.4,109,0,0,0,1
2014-04-20,10.258333333333333,89.79166666666667,968.9625,,,,,4.5,14.772727272727272,11.363636363636363,15.978260869565217,24.77916666666667,816.0,2,961.8,1006.9000000000001,1003.3000000000001,990.8,110,0,0,1,1
2014-04-21,11.775,87.29166666666667,968.6291666666666,,,,,7.318181818181818,16.727272727272727,14.5,21.1,15.978260869565217,623.0,1,816.0,961.8,1006.9000000000001,1003.3000000000001,111,1,0,0,0
2014-04-22,13.420833333333334,84.16666666666667,971.6625,,,,,16.82608695652174,29.869565217391305,29.08695652173913,22.65416666666667,21.1,584.0,1,623.0,816.0,961.8,1006.9000000000001,112,0,1,0,0
2014-04-23,14.4125,74.33333333333333,977.225,,,,,15.869565217391305,27.13043478260869,26.782608695652176,20.74347826086957,22.65416666666667,981.8,2,584.0,623.0,816.0,961.8,113,0,0,0,0
2014-04-24,16.154166666666665,66.875,974.9958333333334,,,,,20.695652173913043,34.0,34.391304347826086,30.85,20.74347826086957,1016.9000000000001,2,981.8,584.0,623.0,816.0,114,0,0,0,0
2014-04-25,14.433333333333332,82.0,972.6041666666666,,,,,20.73913043478261,33.69565217391305,34.30434782608695,31.90416666666667,30.85,1026.6,2,1016.9000000000001,981.8,584.0,623.0,115,0,0,0,0
2014-04-26,14.05,89.375,971.6541666666668,,,,,11.956521739130435,20.65217391304348,20.39130434782609,31.304166666666664,31.90416666666667,1052.6,2,1026.6,1016.9000000000001,981.8,584.0,116,0,0,0,1
2014-04-27,14.9125,83.5,967.1208333333334,,,,,7.608695652173913,16.08695652173913,14.434782608695652,30.6375,31.304166666666664,913.9000000000001,2,1052.6,1026.6,1016.9000000000001,981.8,117,0,0,0,1
2014-04-28,14.5625,75.625,967.1041666666666,,,,,16.565217391304348,26.43478260869565,27.08695652173913,27.495833333333334,30.6375,692.9000000000001,1,913.9000000000001,1052.6,1026.6,1016.9000000000001,118,0,0,0,0
2014-04-29,13.716666666666669,81.33333333333333,968.4458333333332,,,,,18.043478260869566,27.91304347826087,29.08695652173913,24.291666666666668,27.495833333333334,815.3,2,692.9000000000001,913.9000000000001,1052.6,1026.6,119,0,0,0,0
2014-04-30,15.754166666666668,59.833333333333336,968.2625,,,,,20.82608695652174,38.04347826086956,36.65217391304348,28.870833333333334,24.291666666666668,1017.0,2,815.3,692.9000000000001,913.9000000000001,1052.6,120,0,0,1,0
2014-05-01,14.591666666666669,68.0,969.7666666666668,,,,,5.869565217391305,19.60869565217392,15.0,20.847826086956523,28.870833333333334,587.3,1,1017.0,815.3,692.9000000000001,913.9000000000001,121,1,0,0,0
2014-05-02,14.804166666666667,64.70833333333333,969.2208333333332,,,,,12.043478260869565,24.60869565217392,22.52173913043478,24.9,20.847826086956523,997.0999999999999,2,587.3,1017.0,815.3,692.9000000000001,122,0,1,0,0
2014-05-03,11.920833333333334,71.625,970.8541666666666,,,,,5.913043478260869,16.652173913043477,13.478260869565217,12.240909090909092,24.9,1023.5999999999999,2,997.0999999999999,587.3,1017.0,815.3,123,0,0,0,1
2014-05-04,11.433333333333332,40.79166666666666,974.1833333333334,,,,,1.4782608695652173,5.608695652173913,4.217391304347826,10.91304347826087,12.240909090909092,899.4000000000001,2,1023.5999999999999,997.0999999999999,587.3,1017.0,124,0,0,0,1
2014-05-05,10.529166666666669,59.79166666666666,977.7875,,,,,14.478260869565217,28.43478260869565,26.43478260869565,24.479166666666668,10.91304347826087,649.9,1,899.4000000000001,1023.5999999999999,997.0999999999999,587.3,125,0,0,0,0
2014-05-06,13.875,58.833333333333336,977.5333333333332,,,,,12.043478260869565,26.91304347826087,23.73913043478261,26.0875,24.479166666666668,803.5,2,649.9,899.4000000000001,1023.5999999999999,997.0999999999999,126,0,0,0,0
2014-05-07,14.404166666666669,70.20833333333333,973.8375,,,,,14.478260869565217,30.82608695652174,27.60869565217392,27.52916666666667,26.0875,731.7,1,803.5,649.9,899.4000000000001,1023.5999999999999,127,0,0,0,0
2014-05-08,14.995833333333332,65.79166666666667,977.0208333333334,,,,,15.0,27.565217391304348,26.52173913043478,16.769565217391303,27.52916666666667,706.0,1,731.7,803.5,649.9,899.4000000000001,128,0,0,0,0
2014-05-09,15.633333333333333,69.79166666666667,976.0583333333334,,,,,18.60869565217392,32.43478260869565,31.91304347826087,20.454166666666666,16.769565217391303,1033.7,2,706.0,731.7,803.5,649.9,129,0,0,0,0
2014-05-10,16.595833333333335,76.0,975.1708333333332,,,,,5.608695652173913,13.08695652173913,11.26086956521739,11.521052631578948,20.454166666666666,738.1,1,1033.7,706.0,731.7,803.5,130,0,0,0,1
2014-05-11,12.4125,92.20833333333331,969.7041666666668,,,,,5.0,13.304347826086955,11.0,13.340909090909092,11.521052631578948,802.2,2,738.1,1033.7,706.0,731.7,131,0,0,0,1
2014-05-12,10.666666666666666,76.375,973.0583333333334,,,,,10.956521739130435,22.17391304347826,20.26086956521739,10.845833333333331,13.340909090909092,652.2,1,802.2,738.1,1033.7,706.0,132,0,0,0,0
2014-05-13,8.674999999999999,91.41666666666669,974.5625,,,,,11.956521739130435,25.39130434782609,22.782608695652176,8.862499999999999,10.845833333333331,777.3,1,652.2,802.2,738.1,1033.7,133,0,0,0,0
2014-05-14,10.941666666666668,60.833333333333336,976.7041666666668,,,,,5.956521739130435,14.695652173913045,12.478260869565217,10.413636363636364,8.862499999999999,995.8000000000001,2,777.3,652.2,802.2,738.1,134,0,0,0,0
2014-05-15,11.383333333333333,44.375,977.3166666666666,,,,,3.4782608695652173,8.91304347826087,7.3478260869565215,9.6,10.413636363636364,1006.3,2,995.8000000000001,777.3,652.2,802.2,135,0,0,0,0
2014-05-16,11.783333333333331,50.208333333333336,973.525,,,,,4.826086956521739,11.304347826086955,9.91304347826087,6.068421052631579,9.6,967.5,2,1006.3,995.8000000000001,777.3,652.2,136,0,0,0,0
2014-05-17,12.529166666666669,60.458333333333336,974.6583333333332,,,,,7.391304347826087,18.43478260869565,15.565217391304348,9.43684210526316,6.068421052631579,955.9,2,967.5,1006.3,995.8000000000001,777.3,137,0,0,0,1
2014-05-18,12.691666666666668,82.79166666666667,974.275,,,,,5.913043478260869,14.91304347826087,12.434782608695652,10.791304347826086,9.43684210526316,819.4,2,955.9,967.5,1006.3,995.8000000000001,138,0,0,0,1
2014-05-19,15.845833333333331,69.45833333333333,974.1,,,,,17.0,28.565217391304348,28.65217391304348,19.34583333333333,10.791304347826086,569.8,1,819.4,955.9,967.5,1006.3,139,0,0,0,0
2014-05-20,17.583333333333332,56.25,975.4791666666666,,,,,16.217391304347824,35.17391304347826,31.52173913043478,21.416666666666668,19.34583333333333,668.5,1,569.8,819.4,955.9,967.5,140,0,0,0,0
2014-05-21,18.9625,61.54166666666666,977.0666666666666,,,,,11.952380952380953,29.666666666666668,25.23809523809524,25.58333333333333,21.416666666666668,682.1,1,668.5,569.8,819.4,955.9,141,0,0,0,0
2014-05-22,20.829166666666666,62.54166666666666,973.9958333333334,,,,,13.08695652173913,30.565217391304348,26.565217391304348,32.31666666666667,25.58333333333333,902.8,2,682.1,668.5,569.8,819.4,142,0,0,0,0
2014-05-23,22.129166666666663,61.625,971.6916666666666,,,,,10.08695652173913,22.91304347826087,20.17391304347826,47.2625,32.31666666666667,924.6,2,902.8,682.1,668.5,569.8,143,0,0,0,0
2014-05-24,21.4,60.208333333333336,972.8833333333332,,,,,6.739130434782608,16.695652173913043,14.130434782608695,32.9125,47.2625,927.5,2,924.6,902.8,682.1,668.5,144,0,0,0,1
2014-05-25,21.041666666666668,59.75,977.6916666666666,,,,,4.0,14.608695652173912,10.826086956521738,18.166666666666668,32.9125,823.5,2,927.5,924.6,902.8,682.1,145,0,0,0,1
2014-05-26,19.2375,62.583333333333336,974.0166666666668,,,,,9.391304347826088,25.39130434782609,20.869565217391305,22.275,18.166666666666668,622.4,1,823.5,927.5,924.6,902.8,146,0,0,0,0
2014-05-27,18.75,60.208333333333336,968.4208333333332,,,,,8.681818181818182,18.5,16.545454545454547,17.120833333333334,22.275,706.8,1,622.4,823.5,927.5,924.6,147,0,0,0,0
2014-05-28,13.925,78.83333333333333,970.0208333333334,,,,,9.478260869565217,25.47826086956522,20.91304347826087,8.4,17.120833333333334,914.7,2,706.8,622.4,823.5,927.5,148,0,0,1,0
2014-05-29,15.108333333333334,71.16666666666667,971.1541666666668,,,,,5.391304347826087,15.869565217391305,12.826086956521738,8.616666666666667,8.4,955.3,2,914.7,706.8,622.4,823.5,149,1,0,0,0
2014-05-30,14.195833333333333,68.79166666666667,975.0541666666668,,,,,12.26086956521739,13.608695652173912,17.130434782608695,8.904166666666667,8.616666666666667,736.5,1,955.3,914.7,706.8,622.4,150,0,1,0,0
2014-05-31,12.9625,60.75,977.4791666666666,,,,,4.782608695652174,13.782608695652174,11.08695652173913,11.420833333333334,8.904166666666667,616.3,1,736.5,955.3,914.7,706.8,151,0,0,0,1
2014-06-01,16.241666666666667,52.875,976.7916666666666,,,,,4.043478260869565,12.08695652173913,9.565217391304348,13.716666666666669,11.420833333333334,668.2,1,616.3,736.5,955.3,914.7,152,0,0,0,1
2014-06-02,16.875,52.75,976.5666666666666,,,,,8.08695652173913,20.65217391304348,17.347826086956523,18.9,13.716666666666669,534.5,1,668.2,616.3,736.5,955.3,153,0,0,0,0
2014-06-03,14.758333333333333,74.58333333333333,975.4291666666668,,,,,14.695652173913045,30.08695652173913,27.52173913043478,23.75,18.9,608.8,1,534.5,668.2,616.3,736.5,154,0,0,0,0
2014-06-04,16.404166666666665,69.16666666666667,972.0541666666668,,,,,11.26086956521739,23.217391304347824,21.217391304347824,17.904166666666665,23.75,893.5,2,608.8,534.5,668.2,616.3,155,0,0,0,0
2014-06-05,15.758333333333333,80.08333333333333,974.8625,,,,,18.217391304347824,31.217391304347824,31.0,21.133333333333333,17.904166666666665,907.9,2,893.5,608.8,534.5,668.2,156,0,0,0,0
2014-06-06,18.8125,63.91666666666666,978.8833333333332,,,,,15.782608695652174,27.08695652173913,26.869565217391305,19.33333333333333,21.133333333333333,918.7,2,907.9,893.5,608.8,534.5,157,0,0,0,0
2014-06-07,22.391666666666666,60.208333333333336,978.6583333333332,,,,,6.478260869565218,21.82608695652174,16.73913043478261,21.5375,19.33333333333333,930.2,2,918.7,907.9,893.5,608.8,158,0,0,0,1
2014-06-08,24.64583333333333,58.333333333333336,980.7333333333332,,,,,4.521739130434782,17.434782608695652,12.608695652173912,22.59166666666667,21.5375,764.3,1,930.2,918.7,907.9,893.5,159,0,0,1,1
2014-06-09,25.4125,74.375,980.6666666666666,,,,,4.0,16.434782608695652,11.782608695652174,21.0,22.59166666666667,565.7,1,764.3,930.2,918.7,907.9,160,1,0,0,0
2014-06-10,25.9875,91.91666666666669,979.4916666666668,,,,,9.608695652173912,31.95652173913044,24.47826086956522,27.5625,21.0,487.70000000000005,1,565.7,764.3,930.2,918.7,161,0,1,0,0
2014-06-11,27.366666666666664,71.0,979.4791666666666,,,,,10.521739130434783,33.73913043478261,26.0,30.554166666666664,27.5625,870.4000000000001,2,487.70000000000005,565.7,764.3,930.2,162,0,0,0,0
2014-06-12,23.2625,68.54166666666667,980.8083333333334,,,,,13.521739130434783,38.65217391304348,31.043478260869566,36.0,30.554166666666664,893.7,2,870.4000000000001,487.70000000000005,565.7,764.3,163,0,0,0,0
