,temp,rh,windDirDeg,windsp,windPeak,windDirClass,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2021-05-17,12.9375,71.16666666666667,258.8333333333333,0.6916666666666668,2.845833333333333,11.0,1.7826086956521738,12.695652173913045,8.0,6.6000000000000005,7.695833333333333,1768.0,3,1683.5,1701.5,1696.5,1512.0,137,0,0,0,0
2021-05-18,13.6125,60.25,189.79166666666663,0.7041666666666666,3.158333333333333,8.0,4.695652173913044,16.52173913043478,12.304347826086955,9.595454545454546,6.6000000000000005,1664.5,3,1768.0,1683.5,1701.5,1696.5,138,0,0,0,0
2021-05-19,11.079166666666666,71.875,266.6666666666667,0.7999999999999999,3.1333333333333333,12.0,1.3478260869565215,10.565217391304348,6.521739130434782,6.441666666666666,9.595454545454546,1305.0,2,1664.5,1768.0,1683.5,1701.5,139,0,0,0,0
2021-05-20,13.266666666666666,51.5,293.7083333333333,1.1416666666666668,4.258333333333334,13.0,1.5217391304347827,11.608695652173912,7.260869565217392,7.2375,6.441666666666666,1356.0,2,1305.0,1664.5,1768.0,1683.5,140,0,0,0,0
2021-05-21,14.566666666666668,53.458333333333336,203.25,0.7083333333333334,2.8166666666666664,9.0,2.869565217391304,17.17391304347826,11.304347826086955,12.625,7.2375,1351.5,2,1356.0,1305.0,1664.5,1768.0,141,0,0,0,0
2021-05-22,13.108333333333334,69.0,242.66666666666663,0.4291666666666667,1.9625,11.0,1.4782608695652173,17.869565217391305,10.521739130434783,10.4875,12.625,1713.0,3,1351.5,1356.0,1305.0,1664.5,142,0,0,0,1
2021-05-23,11.870833333333332,78.75,248.375,0.625,2.6416666666666666,11.0,1.2608695652173914,11.565217391304348,7.0,8.295833333333333,10.4875,1690.5,3,1713.0,1351.5,1356.0,1305.0,143,0,0,1,1
2021-05-24,9.3125,87.79166666666667,220.5833333333333,0.3666666666666667,1.5583333333333331,10.0,2.4347826086956523,13.608695652173912,8.956521739130435,9.625,8.295833333333333,1745.5,3,1690.5,1713.0,1351.5,1356.0,144,1,0,0,0
2021-05-25,8.970833333333333,87.75,266.3333333333333,0.6208333333333333,2.716666666666667,12.0,7.391304347826087,15.695652173913045,14.173913043478262,6.995833333333334,9.625,1609.5,3,1745.5,1690.5,1713.0,1351.5,145,0,1,0,0
2021-05-26,11.641666666666666,65.08333333333333,176.66666666666666,0.5875,2.35,8.0,7.818181818181818,17.181818181818183,15.227272727272728,16.2,6.995833333333334,1384.0,2,1609.5,1745.5,1690.5,1713.0,146,0,0,0,0
2021-05-27,12.983333333333334,72.375,196.16666666666663,0.5583333333333333,2.725,9.0,4.260869565217392,19.565217391304348,13.695652173913045,14.979166666666666,16.2,1474.5,2,1384.0,1609.5,1745.5,1690.5,147,0,0,0,0
2021-05-28,13.4375,61.91666666666666,201.875,0.6124999999999999,2.645833333333333,9.0,5.434782608695652,16.347826086956523,12.826086956521738,10.4,14.979166666666666,1708.0,3,1474.5,1384.0,1609.5,1745.5,148,0,0,0,0
2021-05-29,13.304166666666667,69.54166666666667,173.16666666666666,0.7625000000000001,2.533333333333333,8.0,1.7826086956521738,13.695652173913045,8.521739130434783,11.558333333333332,10.4,1764.0,3,1708.0,1474.5,1384.0,1609.5,149,0,0,0,1
2021-05-30,13.458333333333334,52.375,226.3333333333333,1.2625,4.2875000000000005,10.0,0.6521739130434783,8.173913043478262,4.782608695652174,8.420833333333333,11.558333333333332,1509.0,3,1764.0,1708.0,1474.5,1384.0,150,0,0,0,1
2021-05-31,14.670833333333334,46.083333333333336,195.0,0.7999999999999999,3.5,9.0,2.608695652173913,11.956521739130435,8.521739130434783,10.129166666666666,8.420833333333333,1338.0,2,1509.0,1764.0,1708.0,1474.5,151,0,0,0,0
2021-06-01,15.758333333333333,50.625,136.0,0.5875,2.766666666666667,6.0,3.652173913043478,19.91304347826087,13.391304347826088,18.5125,10.129166666666666,1428.0,2,1338.0,1509.0,1764.0,1708.0,152,0,0,0,0
2021-06-02,16.558333333333334,56.958333333333336,163.125,0.5125000000000001,2.270833333333333,7.0,2.4347826086956523,21.0,12.956521739130435,22.8125,18.5125,1272.0,2,1428.0,1338.0,1509.0,1764.0,153,0,0,1,0
2021-06-03,18.554166666666667,62.29166666666666,173.625,0.6125,2.4291666666666667,8.0,0.9565217391304348,15.652173913043478,8.91304347826087,18.954166666666666,22.8125,1426.0,2,1272.0,1428.0,1338.0,1509.0,154,1,0,0,0
2021-06-04,20.95,59.458333333333336,149.25,0.65,2.566666666666667,7.0,1.565217391304348,15.391304347826088,9.130434782608695,22.6625,18.954166666666666,1665.0,3,1426.0,1272.0,1428.0,1338.0,155,0,1,0,0
2021-06-05,21.3,63.41666666666666,216.91666666666663,0.6124999999999999,2.958333333333333,10.0,1.0434782608695652,9.608695652173912,5.826086956521739,18.416666666666668,22.6625,1671.0,3,1665.0,1426.0,1272.0,1428.0,156,0,0,0,1
2021-06-06,18.791666666666668,76.125,250.625,0.8250000000000001,3.2875,11.0,0.6086956521739131,5.956521739130435,3.782608695652174,6.345833333333334,18.416666666666668,1688.5,3,1671.0,1665.0,1426.0,1272.0,157,0,0,0,1
2021-06-07,19.433333333333334,67.41666666666667,181.125,0.6416666666666667,2.345833333333333,8.0,2.130434782608696,15.826086956521738,9.869565217391305,16.658333333333335,6.345833333333334,1730.5,3,1688.5,1671.0,1665.0,1426.0,158,0,0,0,0
2021-06-08,22.27916666666667,50.375,157.29166666666666,0.5,2.583333333333333,7.0,1.0,14.173913043478262,8.130434782608695,18.579166666666666,16.658333333333335,1551.0,3,1730.5,1688.5,1671.0,1665.0,159,0,0,0,0
2021-06-09,20.8375,61.375,240.3333333333333,0.7041666666666666,2.6625,11.0,1.4782608695652173,16.434782608695652,9.869565217391305,22.579166666666666,18.579166666666666,1327.5,2,1551.0,1730.5,1688.5,1671.0,160,0,0,0,0
2021-06-10,19.495833333333334,67.25,227.0833333333333,0.7416666666666667,2.733333333333333,10.0,1.434782608695652,14.478260869565217,8.608695652173912,13.545833333333334,22.579166666666666,1193.5,2,1327.5,1551.0,1730.5,1688.5,161,0,0,0,0
2021-06-11,19.591666666666665,63.375,245.0,0.725,3.145833333333333,11.0,0.8260869565217391,8.652173913043478,5.304347826086956,10.508333333333333,13.545833333333334,1661.5,3,1193.5,1327.5,1551.0,1730.5,162,0,0,0,0
2021-06-12,21.40416666666667,62.91666666666666,255.79166666666663,0.5750000000000001,2.4875000000000003,11.0,1.4782608695652173,12.695652173913045,7.739130434782608,13.120833333333332,10.508333333333333,1697.5,3,1661.5,1193.5,1327.5,1551.0,163,0,0,0,1
2021-06-13,20.825,54.54166666666666,237.8333333333333,1.2083333333333333,4.6375,11.0,0.5217391304347826,5.173913043478261,3.130434782608696,9.729166666666666,13.120833333333332,1699.0,3,1697.5,1661.5,1193.5,1327.5,164,0,0,0,1
2021-06-14,17.287499999999998,55.0,154.91666666666666,0.6291666666666667,2.6833333333333336,7.0,1.6521739130434785,11.521739130434783,7.391304347826087,16.741666666666667,9.729166666666666,1739.5,3,1699.0,1697.5,1661.5,1193.5,165,0,0,0,0
2021-06-15,19.77083333333333,55.66666666666666,175.5,0.6041666666666666,2.225,8.0,1.9130434782608696,15.608695652173912,9.73913043478261,22.291666666666668,16.741666666666667,1588.0,3,1739.5,1699.0,1697.5,1661.5,166,0,0,0,0
2021-06-16,23.0375,52.54166666666666,192.29166666666663,0.625,2.3875,9.0,2.782608695652174,18.65217391304348,11.956521739130435,22.8125,22.291666666666668,1313.5,2,1588.0,1739.5,1699.0,1697.5,167,0,0,0,0
2021-06-17,23.3,53.875,158.29166666666666,0.75,2.6958333333333333,7.0,2.217391304347826,21.347826086956523,12.826086956521738,24.9,22.8125,1493.0,2,1313.5,1588.0,1739.5,1699.0,168,0,0,0,0
2021-06-18,24.829166666666666,55.833333333333336,169.45833333333334,0.7541666666666668,2.6333333333333333,8.0,2.130434782608696,17.565217391304348,10.869565217391305,24.52083333333333,24.9,1720.5,3,1493.0,1313.5,1588.0,1739.5,169,0,0,0,0
2021-06-19,25.258333333333336,61.208333333333336,194.9583333333333,0.5083333333333333,2.0708333333333333,9.0,1.3043478260869563,12.91304347826087,7.695652173913044,23.416666666666668,24.52083333333333,1729.5,3,1720.5,1493.0,1313.5,1588.0,170,0,0,0,1
2021-06-20,25.90416666666667,60.625,183.04166666666663,0.625,2.558333333333333,8.0,1.4782608695652173,10.73913043478261,6.608695652173913,23.97083333333333,23.416666666666668,1383.0,2,1729.5,1720.5,1493.0,1313.5,171,0,0,0,1
2021-06-21,27.3625,54.75,151.33333333333334,0.6583333333333333,2.8666666666666667,7.0,3.4782608695652173,15.0,10.608695652173912,47.09166666666667,23.97083333333333,1583.0,3,1383.0,1729.5,1720.5,1493.0,172,0,0,0,0
2021-06-22,27.445833333333336,47.5,159.75,0.6666666666666666,2.8791666666666664,7.0,1.434782608695652,14.91304347826087,8.91304347826087,44.7375,47.09166666666667,1531.5,3,1583.0,1383.0,1729.5,1720.5,173,0,0,0,0
2021-06-23,26.275,51.41666666666666,188.625,0.6833333333333332,2.8041666666666667,8.0,2.9130434782608696,17.130434782608695,11.26086956521739,42.28333333333333,44.7375,1367.5,2,1531.5,1583.0,1383.0,1729.5,174,0,0,0,0
2021-06-24,28.5625,49.583333333333336,216.75,0.9291666666666668,3.3041666666666667,10.0,1.6521739130434785,13.347826086956522,8.304347826086957,53.10416666666666,42.28333333333333,1456.5,2,1367.5,1531.5,1583.0,1383.0,175,0,0,0,0
2021-06-25,22.2875,58.833333333333336,222.2083333333333,1.2541666666666669,5.3,10.0,0.9565217391304348,7.826086956521739,4.913043478260869,20.341666666666665,53.10416666666666,1604.5,3,1456.5,1367.5,1531.5,1583.0,176,0,0,0,0
2021-06-26,22.39583333333333,53.79166666666666,211.5,0.7291666666666666,3.095833333333333,9.0,0.9565217391304348,7.260869565217392,4.565217391304348,7.595833333333334,20.341666666666665,1641.5,3,1604.5,1456.5,1367.5,1531.5,177,0,0,0,1
2021-06-27,22.329166666666666,59.375,191.4583333333333,0.625,2.620833333333333,8.0,0.6956521739130435,5.826086956521739,3.4782608695652173,7.720833333333334,7.595833333333334,1655.0,3,1641.5,1604.5,1456.5,1367.5,178,0,0,0,1
2021-06-28,25.566666666666663,51.458333333333336,207.0,0.5541666666666667,2.3291666666666666,9.0,2.347826086956522,15.391304347826088,9.782608695652174,18.245833333333334,7.720833333333334,1742.0,3,1655.0,1641.5,1604.5,1456.5,179,0,0,0,0
2021-06-29,26.791666666666668,47.04166666666666,177.875,0.9458333333333332,3.1875,8.0,1.9565217391304348,17.434782608695652,10.608695652173912,31.4375,18.245833333333334,1651.0,3,1742.0,1655.0,1641.5,1604.5,180,0,0,0,0
2021-06-30,22.570833333333336,51.083333333333336,196.5,1.0916666666666666,5.3875,9.0,0.8695652173913043,7.391304347826087,4.565217391304348,19.904166666666665,31.4375,1371.0,2,1651.0,1742.0,1655.0,1641.5,181,0,0,0,0
2021-07-01,18.054166666666667,59.458333333333336,237.16666666666663,0.8541666666666666,3.2291666666666665,11.0,2.217391304347826,10.304347826086955,7.043478260869565,8.125,19.904166666666665,1530.5,3,1371.0,1651.0,1742.0,1655.0,182,0,0,0,0
2021-07-02,18.42083333333333,58.083333333333336,252.125,0.6333333333333333,2.3875,11.0,5.130434782608695,19.52173913043478,14.130434782608695,13.975,8.125,1775.5,3,1530.5,1371.0,1651.0,1742.0,183,0,0,0,0
2021-07-03,21.791666666666668,50.04166666666666,193.4583333333333,0.5750000000000001,2.5500000000000003,9.0,1.4782608695652173,12.26086956521739,7.608695652173913,13.1875,13.975,1718.0,3,1775.5,1530.5,1371.0,1651.0,184,0,0,0,1
2021-07-04,20.7125,57.5,170.0,0.5375,1.95,8.0,1.8695652173913044,14.130434782608695,8.91304347826087,15.4125,13.1875,1722.0,3,1718.0,1775.5,1530.5,1371.0,185,0,0,0,1
2021-07-05,21.84583333333333,57.54166666666666,196.0833333333333,0.6833333333333332,2.6958333333333333,9.0,1.434782608695652,12.869565217391305,7.956521739130435,14.395833333333334,15.4125,1710.0,3,1722.0,1718.0,1775.5,1530.5,186,0,0,0,0
2021-07-06,24.525,54.5,197.4583333333333,0.6666666666666666,2.704166666666667,9.0,2.608695652173913,15.695652173913045,10.173913043478262,20.1875,14.395833333333334,1584.0,3,1710.0,1722.0,1718.0,1775.5,187,0,0,0,0
2021-07-07,26.579166666666666,54.208333333333336,122.08333333333331,0.7208333333333333,2.9916666666666667,5.0,2.347826086956522,14.695652173913045,9.478260869565217,22.175,20.1875,1312.0,2,1584.0,1710.0,1722.0,1718.0,188,0,0,0,0
2021-07-08,27.14583333333333,56.29166666666666,207.91666666666663,0.6875,2.466666666666667,9.0,1.6521739130434785,14.173913043478262,8.695652173913043,28.329166666666666,22.175,1453.5,2,1312.0,1584.0,1710.0,1722.0,189,0,0,0,0
2021-07-09,24.5875,52.583333333333336,279.25,1.2583333333333333,4.8375,12.0,1.6956521739130437,8.391304347826088,5.695652173913044,17.258333333333333,28.329166666666666,1698.0,3,1453.5,1312.0,1584.0,1710.0,190,0,0,0,0
2021-07-10,23.6125,38.708333333333336,210.04166666666663,0.85,3.358333333333333,9.0,0.782608695652174,7.173913043478261,4.478260869565218,8.0625,17.258333333333333,1676.0,3,1698.0,1453.5,1312.0,1584.0,191,0,0,0,1
2021-07-11,22.854166666666668,49.75,188.16666666666663,0.7875,3.583333333333333,8.0,0.5652173913043478,6.391304347826087,3.739130434782609,11.683333333333332,8.0625,1674.0,3,1676.0,1698.0,1453.5,1312.0,192,0,0,0,1
2021-07-12,22.3375,58.29166666666666,193.54166666666663,0.5166666666666667,2.3583333333333334,9.0,1.7272727272727273,10.0,6.681818181818182,13.641666666666666,11.683333333333332,1681.5,3,1674.0,1676.0,1698.0,1453.5,193,0,0,0,0
2021-07-13,25.84583333333333,53.79166666666666,196.0,0.6458333333333334,2.5875,9.0,2.217391304347826,17.782608695652176,10.91304347826087,29.67083333333333,13.641666666666666,1552.0,3,1681.5,1674.0,1676.0,1698.0,194,0,0,0,0
2021-07-14,22.991666666666664,55.5,177.25,0.9583333333333334,3.9625,8.0,1.6521739130434785,10.304347826086955,6.608695652173913,19.1,29.67083333333333,1297.5,2,1552.0,1681.5,1674.0,1676.0,195,0,0,0,0
2021-07-15,22.02916666666667,46.75,147.25,0.7166666666666667,3.0041666666666664,7.0,1.173913043478261,10.304347826086955,6.217391304347826,13.708333333333334,19.1,1419.5,2,1297.5,1552.0,1681.5,1674.0,196,0,0,0,0
2021-07-16,22.89583333333333,50.083333333333336,282.0,0.95,3.170833333333333,13.0,0.9565217391304348,9.73913043478261,5.956521739130435,12.991666666666667,13.708333333333334,1682.0,3,1419.5,1297.5,1552.0,1681.5,197,0,0,0,0
2021-07-17,21.09583333333333,62.5,328.0,1.6,6.5125,15.0,0.6956521739130435,4.652173913043479,3.0434782608695654,9.545833333333333,12.991666666666667,1751.0,3,1682.0,1419.5,1297.5,1552.0,198,0,0,0,1
2021-07-18,22.566666666666663,58.29166666666666,292.6666666666667,1.5291666666666668,6.2,13.0,0.5217391304347826,4.130434782608695,2.8260869565217392,9.925,9.545833333333333,1736.5,3,1751.0,1682.0,1419.5,1297.5,199,0,0,0,1
2021-07-19,25.116666666666664,39.375,307.5,1.6666666666666667,5.491666666666667,14.0,1.3478260869565215,5.086956521739131,3.8260869565217392,17.1875,9.925,1726.5,3,1736.5,1751.0,1682.0,1419.5,200,0,0,0,0
2021-07-20,21.95,53.79166666666666,213.875,0.6041666666666666,2.7875,9.0,2.391304347826087,11.91304347826087,8.173913043478262,17.166666666666668,17.1875,1527.5,3,1726.5,1736.5,1751.0,1682.0,201,0,0,0,0
2021-07-21,20.925,55.083333333333336,165.66666666666666,0.7125,2.733333333333333,7.0,1.3043478260869563,10.521739130434783,6.608695652173913,20.883333333333333,17.166666666666668,1220.0,2,1527.5,1726.5,1736.5,1751.0,202,0,0,0,0
2021-07-22,21.816666666666663,50.958333333333336,135.375,0.6749999999999999,2.6625,6.0,1.826086956521739,14.304347826086955,8.869565217391305,23.175,20.883333333333333,1342.0,2,1220.0,1527.5,1726.5,1736.5,203,0,0,0,0
2021-07-23,22.2125,50.66666666666666,207.29166666666663,0.5833333333333334,2.2666666666666666,9.0,1.0869565217391304,13.478260869565217,7.869565217391305,22.5625,23.175,1601.0,3,1342.0,1220.0,1527.5,1726.5,204,0,0,0,0
2021-07-24,22.85833333333333,58.54166666666666,185.16666666666663,0.5958333333333333,2.466666666666667,8.0,1.173913043478261,12.652173913043478,7.434782608695652,18.90833333333333,22.5625,1559.0,3,1601.0,1342.0,1220.0,1527.5,205,0,0,0,1
2021-07-25,25.025,53.833333333333336,175.875,0.7875000000000001,3.3666666666666667,8.0,0.6086956521739131,5.434782608695652,3.347826086956522,14.625,18.90833333333333,1596.5,3,1559.0,1601.0,1342.0,1220.0,206,0,0,0,1
2021-07-26,23.85833333333333,56.29166666666666,185.41666666666663,0.8958333333333334,3.670833333333333,8.0,1.0,11.304347826086955,6.608695652173913,24.90833333333333,14.625,1700.5,3,1596.5,1559.0,1601.0,1342.0,207,0,0,0,0
2021-07-27,22.96666666666667,60.41666666666666,230.8333333333333,0.5208333333333334,2.0458333333333334,10.0,3.1739130434782608,17.47826086956522,11.73913043478261,24.33181818181818,24.90833333333333,1453.5,2,1700.5,1596.5,1559.0,1601.0,208,0,0,0,0
2021-07-28,26.25,47.5,215.0833333333333,0.9541666666666666,3.9416666666666655,10.0,1.826086956521739,12.478260869565217,7.826086956521739,23.975,24.33181818181818,1210.5,2,1453.5,1700.5,1596.5,1559.0,209,0,0,0,0
2021-07-29,23.616666666666664,53.91666666666666,178.875,0.6958333333333333,2.5625,8.0,2.4782608695652173,13.869565217391305,9.26086956521739,13.845833333333331,23.975,1432.0,2,1210.5,1453.5,1700.5,1596.5,210,0,0,0,0
2021-07-30,23.6125,62.54166666666666,202.29166666666663,0.6708333333333334,3.408333333333333,9.0,1.391304347826087,13.695652173913045,8.173913043478262,19.391666666666666,13.845833333333331,1638.0,3,1432.0,1210.5,1453.5,1700.5,211,0,0,0,0
2021-07-31,22.620833333333334,59.583333333333336,179.08333333333334,0.6416666666666667,2.7125,8.0,0.8695652173913043,8.043478260869565,5.043478260869565,9.316666666666666,19.391666666666666,1653.5,3,1638.0,1432.0,1210.5,1453.5,212,0,0,0,1
2021-08-01,19.4625,69.95833333333333,239.66666666666663,0.6166666666666667,3.220833333333333,11.0,0.8260869565217391,5.478260869565218,3.391304347826087,7.191666666666666,9.316666666666666,1711.5,3,1653.5,1638.0,1432.0,1210.5,213,0,0,0,1
2021-08-02,18.77083333333333,56.583333333333336,217.66666666666663,0.75,2.6666666666666665,10.0,1.608695652173913,8.869565217391305,6.086956521739131,8.045833333333333,7.191666666666666,1713.0,3,1711.5,1653.5,1638.0,1432.0,214,0,0,0,0
2021-08-03,18.9125,66.875,191.04166666666663,0.5791666666666667,2.4875000000000003,8.0,2.739130434782609,9.695652173913045,7.260869565217392,12.1375,8.045833333333333,1449.5,2,1713.0,1711.5,1653.5,1638.0,215,0,0,0,0
2021-08-04,18.133333333333333,69.83333333333333,225.8333333333333,0.3625,1.4791666666666667,10.0,1.5217391304347827,14.304347826086955,8.782608695652174,11.9875,12.1375,1246.0,2,1449.5,1713.0,1711.5,1653.5,216,0,0,0,0
2021-08-05,17.841666666666665,68.375,268.7083333333333,0.6124999999999999,2.566666666666667,12.0,1.7826086956521738,12.304347826086955,7.739130434782608,8.195833333333333,11.9875,1360.0,2,1246.0,1449.5,1713.0,1711.5,217,0,0,0,0
2021-08-06,18.25,64.33333333333333,248.3333333333333,0.4708333333333334,2.0416666666666665,11.0,5.391304347826087,16.82608695652174,13.08695652173913,12.933333333333332,8.195833333333333,1586.5,3,1360.0,1246.0,1449.5,1713.0,218,0,0,0,0
2021-08-07,21.7375,58.5,177.25,0.6666666666666666,2.470833333333333,8.0,1.6521739130434785,10.26086956521739,6.434782608695652,12.875,12.933333333333332,1638.5,3,1586.5,1360.0,1246.0,1449.5,219,0,0,0,1
2021-08-08,20.841666666666665,60.04166666666666,224.16666666666663,0.5666666666666667,2.3666666666666667,10.0,0.5652173913043478,6.521739130434782,3.9130434782608696,9.658333333333331,12.875,1674.5,3,1638.5,1586.5,1360.0,1246.0,220,0,0,0,1
2021-08-09,21.091666666666665,57.54166666666666,158.75,0.725,3.029166666666667,7.0,1.8695652173913044,10.521739130434783,6.913043478260869,10.4125,9.658333333333331,1620.5,3,1674.5,1638.5,1586.5,1360.0,221,0,0,0,0
2021-08-10,23.558333333333334,51.458333333333336,192.5833333333333,0.6083333333333333,2.65,9.0,1.2173913043478262,11.521739130434783,6.956521739130435,15.933333333333332,10.4125,1407.5,2,1620.5,1674.5,1638.5,1586.5,222,0,0,0,0
