,temp,pm10,windDirDeg,windPeak,windsp,rh,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2010-06-11,24.34104,20.241156,168.92152,3.0851457,0.74561596,55.522503,162,0,0,0,0,18.602003
2010-06-12,25.782501,29.164698,184.77312,3.7298343,0.94584006,52.994995,163,0,0,0,1,20.241156
2010-06-13,26.14771,36.28145,172.57399,3.0888376,0.7093062,55.421875,164,0,0,0,1,29.164698
2010-06-14,23.495834,19.901533,153.59554,3.1347752,0.71017075,69.0796,165,0,0,0,0,36.28145
2010-06-15,20.163334,13.929244,169.65349,3.4375665,0.9328785,80.0577,166,0,0,0,0,19.901533
2010-06-16,19.156252,13.545657,180.66539,2.4624376,0.64451456,76.71188,167,0,0,0,0,13.929244
2010-06-17,17.000418,8.038129,161.19049,2.5029082,0.57559556,85.186455,168,0,0,0,0,13.545657
2010-06-18,16.560211,7.6975746,110.85917,2.004766,0.4886,88.28936,169,0,0,0,0,8.038129
2010-06-19,19.702711,11.420833,218.87785,3.7204542,1.0001438,69.763336,170,0,0,0,1,7.6975746
2010-06-20,16.14187,7.4513755,196.31651,2.624108,0.66949123,77.27334,171,0,0,0,1,11.420833
2010-06-21,13.543125,5.242693,326.9083,6.842792,2.3769643,73.57937,172,0,0,0,0,7.4513755
2010-06-22,14.950207,,325.72287,8.489853,2.9281042,56.6854,173,0,0,0,0,5.242693
2010-06-23,17.649792,11.734553,323.9083,7.3107724,2.528537,45.985626,174,0,0,0,0,
2010-06-24,18.792088,13.043476,266.54916,4.8629937,1.7729793,50.356243,175,0,0,0,0,11.734553
2010-06-25,17.718792,18.063776,207.04706,3.3385851,0.9577041,56.437702,176,0,0,0,0,13.043476
2010-06-26,19.0075,19.953756,237.41418,3.336807,0.8938355,63.459167,177,0,0,0,1,18.063776
2010-06-27,20.778126,15.188167,284.00534,4.5801454,1.7036772,54.767925,178,0,0,0,1,19.953756
2010-06-28,22.062288,17.581133,195.50536,3.5828333,1.0339197,54.744587,179,0,0,0,0,15.188167
2010-06-29,21.285,19.567999,176.84807,2.6664004,0.65157205,62.64584,180,0,0,0,0,17.581133
2010-06-30,23.300621,19.26808,213.47661,3.2394412,0.82474405,57.13709,181,0,0,0,0,19.567999
2010-07-01,22.722292,26.429247,159.00623,2.697671,0.5920757,67.763756,182,0,0,0,0,19.26808
2010-07-02,23.28229,28.824684,143.43364,2.3394272,0.6013333,63.803543,183,0,0,0,0,26.429247
2010-07-03,23.598335,30.635023,179.82709,2.240386,0.5695702,66.18188,184,0,0,0,1,28.824684
2010-07-04,23.476456,26.15684,197.58775,2.3872774,0.5462073,74.49854,185,0,0,0,1,30.635023
2010-07-05,21.58271,22.636993,209.43752,2.3156378,0.54568666,77.672485,186,0,0,0,0,26.15684
2010-07-06,21.638956,10.3140745,296.35052,4.879521,1.4878935,68.31459,187,0,0,0,0,22.636993
2010-07-07,22.025002,14.454895,270.6685,3.6323755,1.0787271,57.64979,188,0,0,0,0,10.3140745
2010-07-08,19.828125,13.939092,249.65587,4.2146034,1.2275673,52.37083,189,0,0,0,0,14.454895
2010-07-09,20.198334,20.233488,159.59892,2.3689148,0.5856835,57.95145,190,0,0,0,0,13.939092
2010-07-10,22.510628,24.070951,152.89894,2.3926876,0.6215934,60.09354,191,0,0,0,1,20.233488
2010-07-11,24.199999,20.933569,167.40617,2.379921,0.58981246,57.963547,192,0,0,0,1,24.070951
2010-07-12,25.34833,20.411358,178.40065,2.6994522,0.66739374,59.136032,193,0,0,0,0,20.933569
2010-07-13,26.499168,27.564074,170.43042,2.5507374,0.6390282,62.013126,194,0,0,0,0,20.411358
2010-07-14,25.55458,20.801105,225.71797,3.5295894,0.92349,68.468544,195,0,0,0,0,27.564074
2010-07-15,27.274168,25.04953,158.84583,2.6168919,0.6741991,62.764587,196,0,0,0,0,20.801105
2010-07-16,27.028915,26.891514,210.65544,4.6683826,0.98409784,66.52956,197,0,0,0,0,25.04953
2010-07-17,27.02417,21.543825,143.69359,2.8796873,0.7009676,65.645004,198,0,0,0,1,26.891514
2010-07-18,27.567703,30.95873,140.6608,3.3057501,0.8416353,65.41332,199,0,0,0,1,21.543825
2010-07-19,22.610207,9.9192505,312.3436,9.874374,3.5236962,54.408955,200,0,0,0,0,30.95873
2010-07-20,21.755417,11.172582,152.97627,3.5740416,0.9499604,62.654987,201,0,0,0,0,9.9192505
2010-07-21,22.612501,17.53756,135.27808,2.8026183,0.74081045,69.167915,202,0,0,0,0,11.172582
2010-07-22,25.183746,24.668238,136.634,2.6593187,0.66921777,65.13729,203,0,0,0,0,17.53756
2010-07-23,27.774794,27.885416,177.09424,2.63366,0.68269557,60.03187,204,0,0,0,0,24.668238
2010-07-24,24.81,21.461874,158.44377,3.6127024,0.8964882,72.81603,205,0,0,0,1,27.885416
2010-07-25,19.20792,2.6688044,284.91684,5.355865,1.4780854,65.840416,206,0,0,0,1,21.461874
2010-07-26,19.175209,9.301143,293.13998,6.2832913,1.8409501,50.422085,207,0,0,0,0,2.6688044
2010-07-27,18.968332,11.462499,278.08292,4.369496,1.2337369,50.879803,208,0,0,0,0,9.301143
2010-07-28,19.384584,12.53119,243.73668,3.5410879,0.8937287,61.122494,209,0,0,0,0,11.462499
2010-07-29,22.364584,6.083038,286.8088,4.984855,1.3175021,49.915417,210,0,0,0,0,12.53119
2010-07-30,18.619375,11.649067,193.3009,3.6418295,0.93155366,76.11062,211,0,0,0,0,6.083038
2010-07-31,15.956666,5.5529876,259.32388,2.3838334,0.73722965,78.17417,212,0,0,0,1,11.649067
2010-08-01,19.821878,7.1575084,213.95665,3.766964,1.0970063,60.05772,213,0,0,0,1,5.5529876
2010-08-02,21.733124,11.268022,174.37982,2.2277129,0.5830794,63.053127,214,0,0,0,0,7.1575084
2010-08-03,23.84646,19.260809,144.80406,2.7733834,0.76082945,63.725407,215,0,0,0,0,11.268022
2010-08-04,19.499163,17.35225,170.7733,2.9091256,0.7525625,81.65499,216,0,0,0,0,19.260809
2010-08-05,19.725832,12.338443,157.64186,2.369144,0.6419063,65.55833,217,0,0,0,0,17.35225
2010-08-06,18.53125,17.285887,171.41998,2.6813977,0.64928895,74.5529,218,0,0,0,0,12.338443
2010-08-07,16.868332,8.075185,217.89897,2.8834105,0.5578942,86.15021,219,0,0,0,1,17.285887
2010-08-08,15.85125,6.727438,198.35652,2.2535424,0.5544042,82.093735,220,0,0,0,1,8.075185
2010-08-09,18.70104,9.135732,199.31227,2.108398,0.49031496,74.34981,221,0,0,0,0,6.727438
2010-08-10,18.698332,12.048603,192.5084,1.8677567,0.45536122,76.02934,222,0,0,0,0,9.135732
2010-08-11,20.555206,16.684671,157.90111,2.2094314,0.5191869,73.88959,223,0,0,0,0,12.048603
2010-08-12,21.327503,22.110123,173.26752,2.554692,0.61583674,73.35313,224,0,0,0,0,16.684671
2010-08-13,21.317083,19.619694,159.97711,2.2884374,0.60469395,69.84958,225,0,0,0,0,22.110123
2010-08-14,18.907501,18.668299,191.03242,2.3781521,0.6050337,85.11229,226,0,0,1,1,19.619694
2010-08-15,20.369373,15.72795,158.70274,2.479346,0.56200933,78.64792,227,1,0,0,1,18.668299
2010-08-16,21.525627,11.325963,199.4292,3.0726478,0.71436834,68.60416,228,0,1,0,0,15.72795
2010-08-17,19.31396,18.085142,180.37828,2.8834589,0.73652697,64.90582,229,0,0,0,0,11.325963
2010-08-18,17.940832,10.210756,194.97395,2.8338394,0.6735508,73.52334,230,0,0,0,0,18.085142
2010-08-19,17.592916,12.950668,224.21858,2.0348067,0.5500085,76.55584,231,0,0,0,0,10.210756
2010-08-20,21.007082,17.019518,169.01933,2.4371185,0.6121505,66.663536,232,0,0,0,0,12.950668
2010-08-21,20.745834,19.777973,147.65527,2.001794,0.5070165,65.28957,233,0,0,0,1,17.019518
2010-08-22,22.576668,20.961283,194.1169,2.1377876,0.55231255,69.62478,234,0,0,0,1,19.777973
2010-08-23,22.45771,22.201456,156.18202,2.341609,0.62902814,71.905,235,0,0,0,0,20.961283
2010-08-24,22.682709,27.804834,147.59541,2.2131126,0.57614565,70.83187,236,0,0,0,0,22.201456
2010-08-25,19.157084,19.633722,185.66876,2.6446192,0.54485446,86.180626,237,0,0,0,0,27.804834
2010-08-26,17.269583,15.005977,221.73024,2.3324337,0.5515207,82.80769,238,0,0,0,0,19.633722
2010-08-27,20.67729,25.18239,136.44472,1.9081169,0.48221663,75.81124,239,0,0,0,0,15.005977
2010-08-28,20.531042,20.409864,202.14313,3.0116644,0.6452356,79.73561,240,0,0,0,1,25.18239
2010-08-29,17.244793,7.0270286,232.67796,2.9642808,0.7922723,71.52604,241,0,0,0,1,20.409864
2010-08-30,15.215709,5.045169,178.91278,2.988166,0.6934812,60.2998,242,0,0,0,0,7.0270286
2010-08-31,11.586417,7.6204324,232.03076,1.9668379,0.5124174,87.70584,243,0,0,0,0,5.045169
2010-09-01,11.313436,6.2428856,245.15584,3.686181,0.9753712,71.44938,244,0,0,0,0,7.6204324
2010-09-02,13.946335,5.895607,275.92502,6.10129,1.4566916,54.22124,245,0,0,0,0,6.2428856
2010-09-03,13.802814,15.53585,179.38518,2.067865,0.5071961,67.95938,246,0,0,0,0,5.895607
2010-09-04,14.330833,13.703519,197.03284,1.6914438,0.44638124,79.5127,247,0,0,0,1,15.53585
2010-09-05,14.413749,14.999391,157.47003,1.740996,0.3993915,84.696236,248,0,0,0,1,13.703519
2010-09-06,13.319271,8.947072,171.80957,2.5161395,0.5987332,72.450615,249,0,0,0,0,14.999391
2010-09-07,12.5619545,12.810811,211.27336,2.229586,0.5826879,73.387085,250,0,0,0,0,8.947072
2010-09-08,12.003333,20.7899,143.49374,1.6344231,0.4012127,83.08999,251,0,0,0,0,12.810811
2010-09-09,13.253956,24.11026,153.5664,1.4599524,0.3375479,89.77356,252,0,0,0,0,20.7899
2010-09-10,15.366458,10.535927,226.47676,1.992567,0.5340428,80.79936,253,0,0,0,0,24.11026
2010-09-11,17.317503,9.231106,272.9927,4.757071,1.661467,59.100834,254,0,0,0,1,10.535927
2010-09-12,17.009169,12.341099,214.30272,2.8963354,0.83664757,63.734173,255,0,0,0,1,9.231106
2010-09-13,15.408792,15.694321,186.87737,1.9302589,0.47165087,74.7702,256,0,0,0,0,12.341099
2010-09-14,16.572084,16.938934,274.47293,3.6532085,1.217159,65.74291,257,0,0,0,0,15.694321
2010-09-15,18.58042,6.9426265,244.23975,4.4005923,1.2734686,55.957703,258,0,0,0,0,16.938934
2010-09-16,18.173748,18.936514,153.42787,2.4003704,0.5213054,71.943535,259,0,0,0,0,6.9426265
2010-09-17,15.43896,7.8163333,138.30919,1.9816465,0.4635506,84.066444,260,0,0,0,0,18.936514
2010-09-18,13.753956,8.078223,172.8843,1.2377269,0.32593563,92.24042,261,0,0,0,1,7.8163333
2010-09-19,11.676459,5.5276093,216.75389,1.4911895,0.35482147,89.41501,262,0,0,0,1,8.078223
2010-09-20,11.984085,12.003144,203.21973,1.698764,0.4598452,84.23022,263,0,0,0,0,5.5276093
2010-09-21,12.119248,19.57441,166.03206,1.8052663,0.44179216,74.84603,264,0,0,0,0,12.003144
2010-09-22,13.685269,25.031252,161.33405,1.5867835,0.41349828,75.24916,265,0,0,0,0,19.57441
2010-09-23,14.419665,25.128143,173.91188,1.7024313,0.43297353,74.77334,266,0,0,0,0,25.031252
2010-09-24,14.324269,29.476805,180.3955,1.8127017,0.47620985,75.79416,267,0,0,0,0,25.128143
2010-09-25,15.446709,41.59218,169.385,1.8788046,0.45148802,78.43542,268,0,0,0,1,29.476805
2010-09-26,14.197498,30.626982,150.6553,2.4920228,0.6021271,91.28125,269,0,0,0,1,41.59218
2010-09-27,13.183124,3.7081294,316.94376,9.91652,4.039921,57.468754,270,0,0,0,0,30.626982
2010-09-28,11.018916,17.060692,137.55518,1.9319607,0.49862027,77.33918,271,0,0,0,0,3.7081294
2010-09-29,13.677959,13.471013,252.48817,3.5943978,1.0279182,62.295216,272,0,0,0,0,17.060692
2010-09-30,12.825958,10.209219,192.02586,3.0634406,0.7865425,64.32749,273,0,0,0,0,13.471013
2010-10-01,11.158042,17.256094,89.98603,2.596846,0.6745978,76.24062,274,0,0,0,0,10.209219
2010-10-02,10.2265215,27.541786,200.93994,1.3588877,0.35795125,80.9573,275,0,0,0,1,17.256094
2010-10-03,11.93396,32.270836,210.42006,1.2689728,0.32390353,83.21542,276,0,0,0,1,27.541786
2010-10-04,10.740624,32.008255,101.4862,1.5995401,0.3970324,92.7075,277,0,0,0,0,32.270836
2010-10-05,11.947499,46.49666,148.70782,1.6784773,0.40564582,89.22271,278,0,0,0,0,32.008255
2010-10-06,13.934167,36.319633,58.00055,2.010927,0.44007084,91.53687,279,0,0,0,0,46.49666
2010-10-07,10.936084,7.6780663,109.1973,1.4654479,0.33580422,91.140205,280,0,0,0,0,36.319633
2010-10-08,11.961085,20.425747,207.2282,1.5334793,0.39018813,82.46916,281,0,0,0,0,7.6780663
2010-10-09,10.074958,27.067413,207.48009,1.7686772,0.45546964,79.42104,282,0,0,0,1,20.425747
2010-10-10,9.362959,29.273779,129.73268,1.7080294,0.44139287,78.07833,283,0,0,0,1,27.067413
2010-10-11,7.904667,25.440765,137.87294,1.4783182,0.36413124,76.0304,284,0,0,0,0,29.273779
2010-10-12,8.180438,31.211279,165.37376,1.5958749,0.35002133,74.92916,285,0,0,0,0,25.440765
2010-10-13,8.498708,40.187893,175.57088,1.5206105,0.34867266,77.43959,286,0,0,0,0,31.211279
2010-10-14,9.901355,49.0061,205.39384,1.1367333,0.2545546,78.20876,287,0,0,0,0,40.187893
2010-10-15,10.426854,43.945755,182.67596,1.3975167,0.36395434,77.23292,288,0,0,0,0,49.0061
2010-10-16,8.623124,41.639545,168.31313,2.0201437,0.51629806,73.040634,289,0,0,0,1,43.945755
2010-10-17,8.497956,38.44811,189.4662,1.2322167,0.35727584,77.040215,290,0,0,0,1,41.639545
2010-10-18,6.6723976,19.054195,233.08913,1.7208085,0.53038937,90.69208,291,0,0,0,0,38.44811
2010-10-19,8.27575,14.566518,187.30064,2.5143895,0.69730693,82.2298,292,0,0,0,0,19.054195
2010-10-20,9.400405,17.33284,252.61896,4.5487676,1.3327667,68.532555,293,0,0,0,0,14.566518
2010-10-21,5.366667,23.497482,208.06389,1.6014438,0.3617263,91.062065,294,0,0,0,0,17.33284
2010-10-22,5.259071,22.458433,240.62758,2.5675666,0.6786635,71.20562,295,0,0,0,0,23.497482
2010-10-23,5.194406,31.862223,213.54094,1.5114375,0.38494918,74.276886,296,0,0,0,1,22.458433
2010-10-24,6.7382293,29.841385,222.3867,1.125779,0.24033791,77.77459,297,0,0,0,1,31.862223
2010-10-25,8.429479,21.14662,106.16342,2.1358106,0.49027717,78.36834,298,0,0,1,0,29.841385
2010-10-26,6.185126,,273.8975,5.631212,2.012277,82.51708,299,1,0,0,0,21.14662
2010-10-27,5.195442,,277.8892,4.876139,1.6215296,65.18397,300,0,1,0,0,
2010-10-28,3.5399554,,157.94977,1.7832085,0.435642,75.900406,301,0,0,0,0,
2010-10-29,3.7084844,41.17807,194.71684,1.4270128,0.33834815,77.99605,302,0,0,0,0,
2010-10-30,5.4970703,44.65743,169.71788,1.4049333,0.3790011,80.03875,303,0,0,0,1,41.17807
2010-10-31,5.411309,36.61517,216.2697,1.6031858,0.35652497,82.12522,304,0,0,1,1,44.65743
2010-11-01,7.970604,31.2838,146.0646,1.9079734,0.43961525,83.08979,305,1,0,0,0,36.61517
2010-11-02,10.470793,32.542267,192.53859,1.4194814,0.28688228,84.53356,306,0,1,0,0,31.2838
2010-11-03,10.387354,51.858295,206.89299,1.123904,0.21096975,88.18564,307,0,0,0,0,32.542267
2010-11-04,10.045001,62.573105,188.21587,0.9660811,0.17380355,93.015205,308,0,0,0,0,51.858295
2010-11-05,9.750186,47.662548,216.22267,1.2340811,0.29359916,83.45561,309,0,0,0,0,62.573105
2010-11-06,10.903125,44.076656,216.87538,1.1735184,0.27528515,79.207085,310,0,0,0,1,47.662548
2010-11-07,10.5599575,34.0796,185.86537,1.3645539,0.3304229,78.70604,311,0,0,0,1,44.076656
2010-11-08,9.344064,33.44516,160.18466,1.3093437,0.26120415,84.86646,312,0,0,0,0,34.0796
2010-11-09,9.353917,17.848293,125.05578,2.0219376,0.44806075,91.47916,313,0,0,0,0,33.44516
2010-11-10,6.902626,16.58188,180.74547,1.7152838,0.4027029,83.19874,314,0,0,0,0,17.848293
2010-11-11,5.167521,30.6191,212.6664,1.6178709,0.31018975,90.72521,315,0,0,0,0,16.58188
2010-11-12,7.395521,33.277313,175.11572,1.4967252,0.2881854,83.074585,316,0,0,0,0,30.6191
2010-11-13,9.329707,28.673094,188.85478,2.4059026,0.50975275,71.54334,317,0,0,0,1,33.277313
2010-11-14,8.183541,35.292057,230.71397,1.0761832,0.22111976,82.34603,318,0,0,0,1,28.673094
2010-11-15,9.048605,22.989798,203.6429,2.1358647,0.3499433,76.684166,319,0,0,0,0,35.292057
2010-11-16,10.660916,29.839231,188.07536,1.8401397,0.339384,75.34936,320,0,0,0,0,22.989798
2010-11-17,10.420375,36.707752,190.11023,1.2340832,0.25857475,85.457726,321,0,0,0,0,29.839231
2010-11-18,10.009311,43.48762,132.85782,1.2249374,0.25914443,92.04186,322,0,0,0,0,36.707752
2010-11-19,9.178186,37.277508,164.63576,1.5151109,0.38902354,89.27332,323,0,0,0,0,43.48762
2010-11-20,7.5243115,21.303114,186.51558,1.4067081,0.33189064,90.47479,324,0,0,0,1,37.277508
2010-11-21,6.4077287,22.708725,132.7827,1.6986755,0.4530166,90.74188,325,0,0,0,1,21.303114
2010-11-22,5.779146,23.471308,171.12334,1.1257185,0.25733835,91.257904,326,0,0,0,0,22.708725
2010-11-23,6.7495418,17.458609,202.25056,1.2175518,0.28346562,92.73957,327,0,0,0,0,23.471308
2010-11-24,5.263189,24.662142,151.14893,1.7869087,0.48563328,81.54813,328,0,0,0,0,17.458609
2010-11-25,1.1624293,38.774956,219.18079,1.3185644,0.33534813,84.91646,329,0,0,0,0,24.662142
2010-11-26,1.1766529,42.715023,160.16716,1.4599066,0.39313814,78.2552,330,0,0,0,0,38.774956
2010-11-27,0.044031363,38.851242,212.74535,2.6134064,0.73252183,84.41563,331,0,0,0,1,42.715023
2010-11-28,1.162469,16.653008,201.15291,2.617119,0.6755541,62.726254,332,0,0,0,1,38.851242
2010-11-29,-0.8153632,28.527618,235.41264,1.2597998,0.29116002,88.12125,333,0,0,0,0,16.653008
2010-11-30,0.7380991,30.037025,187.149,1.425098,0.30036935,91.19312,334,0,0,0,0,28.527618
2010-12-01,-1.339262,28.765234,156.76518,1.6160644,0.4047409,83.49689,335,0,0,0,0,30.037025
2010-12-02,-1.7927583,26.550863,204.56178,1.4158397,0.39009786,88.70272,336,0,0,0,0,28.765234
2010-12-03,-2.300096,31.605032,178.74644,1.250554,0.2552202,89.40396,337,0,0,0,0,26.550863
2010-12-04,-0.7870662,32.35279,170.54704,1.054133,0.24479084,90.94666,338,0,0,0,1,31.605032
2010-12-05,-2.5401871,32.20598,181.43805,1.1349291,0.27482775,88.87771,339,0,0,0,1,32.35279
2010-12-06,-5.479563,37.264545,168.74701,1.4433771,0.40300837,88.757484,340,0,0,0,0,32.20598
2010-12-07,-1.481442,34.85279,112.68082,2.567375,0.58644164,87.28354,341,0,0,1,0,37.264545
2010-12-08,3.7065067,28.926493,101.06738,2.4150202,0.6424438,85.49813,342,1,0,0,0,34.85279
2010-12-09,4.200896,25.409811,153.26778,2.106396,0.43945825,88.00186,343,0,1,0,0,28.926493
2010-12-10,3.9444294,16.875807,266.12634,5.793896,1.3024862,61.081894,344,0,0,0,0,25.409811
2010-12-11,-1.0030591,17.531721,226.27336,3.985156,1.1223999,72.658134,345,0,0,0,1,16.875807
2010-12-12,-0.23872681,33.350906,185.75163,2.923837,0.5410777,67.715416,346,0,0,0,1,17.531721
2010-12-13,1.0327393,21.01826,225.57536,2.4278686,0.5132487,74.82104,347,0,0,0,0,33.350906
2010-12-14,-2.0733457,18.837246,270.4423,4.284581,1.196479,62.641037,348,0,0,0,0,21.01826
2010-12-15,-3.6614428,16.429478,249.58911,5.6632514,1.7004008,55.033344,349,0,0,0,0,18.837246
2010-12-16,-2.378171,16.675394,227.58089,2.960521,0.7609081,53.33667,350,0,0,0,0,16.429478
2010-12-17,-6.635376,46.404095,118.69822,1.8346001,0.60078305,75.245,351,0,0,0,0,16.675394
2010-12-18,-7.6721044,,165.39473,1.5940148,0.48678687,84.05749,352,0,0,0,1,46.404095
2010-12-19,-5.843624,,187.02266,1.6179582,0.4173862,89.70103,353,0,0,0,1,
2010-12-20,-8.000145,,153.54585,1.7023997,0.41131592,89.13272,354,0,0,0,0,
2010-12-21,-2.5226362,,138.08192,2.138164,0.5405009,83.63979,355,0,0,0,0,
2010-12-22,-1.2329489,52.911938,188.1202,1.5628811,0.344131,84.16542,356,0,0,0,0,
2010-12-23,1.6593727,41.159393,123.723816,2.2790625,0.5622125,86.682304,357,0,0,0,0,52.911938
2010-12-24,3.1418893,40.260807,86.27234,2.2330425,0.58309776,87.535,358,0,0,1,0,41.159393
2010-12-25,4.050229,52.975433,117.6994,1.1184354,0.27342647,94.988945,359,1,0,1,1,40.260807
2010-12-26,3.884833,7.643082,324.19644,9.555145,2.8925378,56.040848,360,1,1,0,1,52.975433
2010-12-27,-0.27571663,7.736467,299.74423,5.3044558,1.5476761,40.6825,361,0,1,0,0,7.643082
2010-12-28,-3.497076,41.11383,170.80785,1.3846854,0.38899207,71.75479,362,0,0,0,0,7.736467
2010-12-29,-3.9074519,60.9835,176.78865,1.1385978,0.32647267,80.15937,363,0,0,0,0,41.11383
2010-12-30,-4.179792,50.69713,178.33641,1.5572295,0.4746916,79.86502,364,0,0,0,0,60.9835
2010-12-31,-3.3633451,88.3349,152.17624,1.226729,0.39515296,81.86521,365,0,0,1,0,50.69713
2011-01-04,-4.435886,62.180237,219.1671,1.4838647,0.32788062,84.10394,4,0,0,0,0,97.260414
2011-01-05,-6.0537076,58.103577,166.80542,1.3516479,0.40879834,84.68083,5,0,0,1,0,62.180237
2011-01-06,-5.2174997,42.479565,187.38646,1.6876355,0.4600233,76.89499,6,1,0,0,0,58.103577
2011-01-07,-4.9396873,70.64839,189.09608,1.3074769,0.33564416,73.74166,7,0,1,0,0,42.479565
2011-01-08,2.7234097,45.885223,234.89601,1.959458,0.36226165,72.12292,8,0,0,0,1,70.64839
2011-01-09,5.346853,24.688087,184.84483,3.0266879,0.5878854,78.44752,9,0,0,0,1,45.885223
2011-01-10,4.126447,24.598074,200.05711,3.0157547,0.4726329,79.45353,10,0,0,0,0,24.688087
2011-01-11,3.4622717,40.416866,192.41425,1.1808937,0.254339,87.98104,11,0,0,0,0,24.598074
2011-01-12,3.0935833,47.068798,174.96625,0.9861729,0.2593073,93.94501,12,0,0,0,0,40.416866
2011-01-13,2.2286665,26.644655,180.20044,1.1790208,0.32518473,93.74542,13,0,0,0,0,47.068798
2011-01-14,2.993831,47.647213,185.6168,1.1073747,0.26085082,88.48168,14,0,0,0,0,26.644655
2011-01-15,5.5292926,56.869705,217.65062,1.0853957,0.19594769,87.51104,15,0,0,0,1,47.647213
2011-01-16,6.06323,26.531942,235.95308,2.5527458,0.598851,73.90458,16,0,0,0,1,56.869705
2011-01-17,4.087373,34.553852,230.72394,1.2175666,0.3045571,77.05875,17,0,0,0,0,26.531942
2011-01-18,3.3969295,56.18848,243.24016,0.91277057,0.2476923,79.82,18,0,0,0,0,34.553852
2011-01-19,2.7857008,65.52006,227.41344,0.9347667,0.25924233,80.724174,19,0,0,0,0,56.18848
2011-01-20,1.5412248,43.365368,180.88124,1.2782062,0.35051063,93.94314,20,0,0,0,0,65.52006
2011-01-21,1.4425205,32.002613,228.9497,2.3710957,0.6326583,68.74583,21,0,0,0,0,43.365368
2011-01-22,-0.7702141,35.069576,156.59862,1.5646,0.43106458,73.94187,22,0,0,0,1,32.002613
2011-01-23,-2.347779,34.237022,199.71765,1.6051668,0.42940417,72.405846,23,0,0,0,1,35.069576
2011-01-24,-2.7365525,42.886044,232.91695,1.952298,0.49832213,71.14063,24,0,0,0,0,34.237022
2011-01-25,-1.1547595,28.729225,185.12978,1.8622022,0.50244737,79.940216,25,0,0,0,0,42.886044
2011-01-26,-2.1711998,56.13856,185.16118,1.1643603,0.3406725,87.661674,26,0,0,0,0,28.729225
2011-01-27,-0.7635646,59.59553,193.44807,1.2194417,0.2904764,83.38123,27,0,0,0,0,56.13856
2011-01-28,-0.043230414,33.555027,98.39783,1.6840667,0.4385041,91.53353,28,0,0,0,0,59.59553
2011-01-29,-2.1748168,40.700275,120.927864,2.2808897,0.6224541,82.36624,29,0,0,0,1,33.555027
2011-01-30,-2.8567374,44.851807,140.64192,1.6214935,0.50629157,80.31187,30,0,0,0,1,40.700275
2011-01-31,-2.612958,37.688087,198.937,1.8657622,0.52883327,77.25834,31,0,0,0,0,44.851807
2011-02-01,-3.2617922,42.47347,203.5431,2.0568335,0.6396208,85.01625,32,0,0,0,0,37.688087
2011-02-02,-3.655042,44.077435,196.28874,2.0530627,0.6461897,87.201256,33,0,0,0,0,42.47347
2011-02-03,-3.9972708,55.263165,177.78125,1.7886853,0.5646821,88.63208,34,0,0,0,0,44.077435
2011-02-04,-2.6678836,73.01965,196.84076,1.239602,0.3310673,82.40125,35,0,0,0,0,55.263165
2011-02-05,0.64533335,78.42454,200.56866,1.4691521,0.3640165,80.4521,36,0,0,0,1,73.01965
2011-02-06,4.6954746,72.14152,209.5136,1.6123334,0.29406625,70.64854,37,0,0,0,1,78.42454
2011-02-07,3.78843,59.648975,230.89403,1.265283,0.2709204,74.07313,38,0,0,0,0,72.14152
2011-02-08,4.649022,84.37677,244.51585,1.0798832,0.27099395,68.76042,39,0,0,0,0,59.648975
2011-02-09,5.0936313,68.56461,214.40117,1.3516874,0.34422085,65.472694,40,0,0,0,0,84.37677
2011-02-10,3.2064695,56.417652,142.25462,1.9062084,0.5535043,78.50353,41,0,0,0,0,68.56461
2011-02-11,2.340427,67.241554,167.579,1.4360876,0.41681457,81.82874,42,0,0,0,0,56.417652
2011-02-12,4.9536977,86.86715,183.81273,1.213929,0.2496671,72.54397,43,0,0,0,1,67.241554
2011-02-13,3.1457586,26.310732,208.45227,2.097192,0.49295858,90.52645,44,0,0,0,1,86.86715
2011-02-14,1.0140828,27.136992,174.4956,1.272627,0.34732065,77.17812,45,0,0,0,0,26.310732
2011-02-15,0.50538105,45.383377,168.12978,1.6711192,0.5351894,93.85704,46,0,0,0,0,27.136992
2011-02-16,-1.0179771,45.123814,153.3396,2.146792,0.6913645,94.825226,47,0,0,0,0,45.383377
2011-02-17,-0.44848332,45.797565,199.3852,1.2946312,0.41125107,91.64414,48,0,0,0,0,45.123814
2011-02-18,0.6411917,43.718952,164.02846,1.2818457,0.37187752,92.91831,49,0,0,0,0,45.797565
2011-02-19,0.8619375,38.667446,163.93521,1.7353812,0.49227914,90.22854,50,0,0,0,1,43.718952
2011-02-20,3.1929023,31.236242,184.2284,1.4288168,0.4204102,82.64042,51,0,0,0,1,38.667446
2011-02-21,0.6179455,46.474255,139.44084,2.0880687,0.6499459,89.79853,52,0,0,0,0,31.236242
2011-02-22,-2.032833,42.814465,131.13103,2.2845833,0.7015126,79.32396,53,0,0,0,0,46.474255
2011-02-23,-3.1449585,61.3353,182.89374,1.8473963,0.54652923,75.995415,54,0,0,0,0,42.814465
2011-02-24,-4.346767,81.36183,199.41096,1.7849984,0.49894583,75.5198,55,0,0,0,0,61.3353
2011-02-25,-4.1936955,87.70106,122.42182,1.8236046,0.5525032,73.21896,56,0,0,0,0,81.36183
