,temp,pm10,rh,windDirDeg,windPeak,windsp,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2012-08-06,25.645151,19.320005,63.21742,156.39049,2.9957807,1.0620474,219,0,0,0,0,18.039995
2012-08-07,26.612328,35.92001,56.334415,200.47655,3.7414815,1.1697928,220,0,0,0,0,19.320005
2012-08-08,23.1997,11.459999,46.159576,194.09062,4.0493226,1.4647593,221,0,0,0,0,35.92001
2012-08-09,21.64945,14.159996,62.097443,123.082726,2.2138624,0.6962996,222,0,0,0,0,11.459999
2012-08-10,19.317991,15.599995,72.05483,185.98529,2.0889149,0.65985507,223,0,0,0,0,14.159996
2012-08-11,18.101774,17.429995,73.94664,185.69783,2.1714892,0.59436744,224,0,0,0,1,15.599995
2012-08-12,17.25503,12.989995,72.67863,195.83876,2.9327638,0.9903243,225,0,0,0,1,17.429995
2012-08-13,16.858473,8.091002,61.710815,135.83696,2.4181244,0.68515897,226,0,0,0,0,12.989995
2012-08-14,19.081358,13.479999,59.520123,122.757866,2.3355505,0.8120754,227,0,0,1,0,8.091002
2012-08-15,20.288572,17.640009,55.262756,141.34108,2.271085,0.68510467,228,1,0,0,0,13.479999
2012-08-16,21.320522,19.979994,58.253876,164.99294,2.0632012,0.57440776,229,0,1,0,0,17.640009
2012-08-17,22.231955,22.439997,60.231613,220.75305,3.2275667,1.112536,230,0,0,0,0,19.979994
2012-08-18,23.026636,13.739995,58.656464,182.1418,2.5343807,0.76732904,231,0,0,0,1,22.439997
2012-08-19,23.332697,22.270006,60.519604,169.52554,2.6169543,0.87213135,232,0,0,0,1,13.739995
2012-08-20,24.234732,23.869997,56.861084,201.1087,2.4340603,0.77180904,233,0,0,0,0,22.270006
2012-08-21,24.806513,33.319984,59.917606,155.86607,1.9788166,0.65731996,234,0,0,0,0,23.869997
2012-08-22,25.215498,30.770012,59.121277,147.52492,2.2377658,0.7456258,235,0,0,0,0,33.319984
2012-08-23,25.918312,40.569977,60.360317,181.10114,3.0033865,0.8971304,236,0,0,0,0,30.770012
2012-08-24,24.775566,22.65001,62.91826,207.02411,3.0609703,0.88013285,237,0,0,0,0,40.569977
2012-08-25,26.373528,31.069986,60.41296,137.58797,2.4576006,0.7561706,238,0,0,0,1,22.65001
2012-08-26,24.69475,23.869997,58.7504,176.90034,2.2663765,0.5843065,239,0,0,0,1,31.069986
2012-08-27,17.51342,10.790002,77.249596,250.52357,3.8863485,1.1889442,240,0,0,0,0,23.869997
2012-08-28,17.616362,10.920006,62.94791,200.90855,3.1493404,1.0119191,241,0,0,0,0,10.790002
2012-08-29,18.870768,14.969993,63.533207,160.28981,2.3648863,0.63006234,242,0,0,0,0,10.920006
2012-08-30,21.637835,23.950003,64.68966,178.49193,2.0798612,0.6264903,243,0,0,0,0,14.969993
2012-08-31,21.93616,27.02001,63.5412,138.6126,1.8335878,0.5920835,244,0,0,0,0,23.950003
2012-09-01,16.76685,14.950007,83.69189,242.40196,3.0204074,0.9131973,245,0,0,0,1,27.02001
2012-09-02,13.657781,6.5720005,94.94334,188.32965,1.5880388,0.3611404,246,0,0,0,1,14.950007
2012-09-03,18.741169,20.270006,81.14469,170.41882,1.5833306,0.45762745,247,0,0,0,0,6.5720005
2012-09-04,20.283995,39.060024,78.55867,141.82347,1.429048,0.3838142,248,0,0,0,0,20.270006
2012-09-05,19.771849,45.239994,84.3834,189.5577,1.2733161,0.396973,249,0,0,0,0,39.060024
2012-09-06,20.883135,46.61,74.44852,172.42781,1.732181,0.48858595,250,0,0,0,0,45.239994
2012-09-07,19.1802,24.02001,75.06104,168.29079,2.5934134,0.9241453,251,0,0,0,0,46.61
2012-09-08,16.578789,20.31,71.04095,152.81567,1.823809,0.514543,252,0,0,0,1,24.02001
2012-09-09,18.405653,17.380003,62.889668,194.68163,2.0606658,0.6430473,253,0,0,0,1,20.31
2012-09-10,19.347294,18.419996,66.184685,171.78435,1.9451357,0.5879941,254,0,0,0,0,17.380003
2012-09-11,20.103048,27.670006,67.66181,184.40979,1.7184187,0.53293437,255,0,0,0,0,18.419996
2012-09-12,20.672016,37.839993,71.090614,178.89728,1.6586614,0.5444753,256,0,0,0,0,27.670006
2012-09-13,17.105064,22.989996,78.32195,224.32109,4.164855,1.4263436,257,0,0,0,0,37.839993
2012-09-14,11.083758,5.733001,68.55941,294.6696,5.364713,1.8032228,258,0,0,0,0,22.989996
2012-09-15,14.752522,13.799994,57.95476,236.0119,4.0634475,1.4773372,259,0,0,0,1,5.733001
2012-09-16,15.5784,11.9400015,63.93497,220.73155,2.864314,0.9574209,260,0,0,0,1,13.799994
2012-09-17,14.480863,12.4800005,69.5672,146.16554,1.6836509,0.44632375,261,0,0,0,0,11.9400015
2012-09-18,14.86218,28.159998,71.67524,172.86836,1.4102149,0.35224643,262,0,0,0,0,12.4800005
2012-09-19,16.675392,28.709997,74.05703,169.82933,1.6883591,0.52398366,263,0,0,0,0,28.159998
2012-09-20,13.160344,23.83,88.33294,201.53557,2.45579,0.6475722,264,0,0,0,0,28.709997
2012-09-21,11.786393,14.6900015,65.81637,263.60077,2.8128865,0.8686421,265,0,0,0,0,23.83
2012-09-22,10.627022,22.40999,72.321556,174.32158,1.6952401,0.46879327,266,0,0,0,1,14.6900015
2012-09-23,13.670128,20.40001,75.73991,122.04908,1.7126244,0.52923745,267,0,0,0,1,22.40999
2012-09-24,14.921382,17.109991,73.52737,171.70235,2.1048505,0.5921903,268,0,0,0,0,20.40001
2012-09-25,16.579094,24.52001,77.966286,204.08783,3.1920748,0.94019836,269,0,0,0,0,17.109991
2012-09-26,16.736158,14.35999,79.11482,173.55162,2.6006572,0.7255849,270,0,0,0,0,24.52001
2012-09-27,17.492205,24.840006,77.29399,207.90413,2.3366368,0.49157178,271,0,0,0,0,14.35999
2012-09-28,18.361734,20.010006,77.64268,172.416,3.035619,0.8490637,272,0,0,0,0,24.840006
2012-09-29,14.896401,16.669998,72.86884,144.73186,2.4865737,0.84870213,273,0,0,0,1,20.010006
2012-09-30,13.518571,26.300003,83.19429,172.80238,1.26897,0.26772693,274,0,0,0,1,16.669998
2012-10-01,14.7948885,22.260004,87.78478,225.2768,1.186034,0.3346679,275,0,0,0,0,26.300003
2012-10-02,16.397509,25.109991,82.91686,243.6447,1.4811996,0.38974342,276,0,0,0,0,22.260004
2012-10-03,14.480502,17.239994,92.60031,224.4745,1.3714632,0.38198817,277,0,0,0,0,25.109991
2012-10-04,14.272595,19.419996,75.30627,174.39311,1.7071915,0.5419922,278,0,0,0,0,17.239994
2012-10-05,15.108556,28.689985,76.98739,184.36769,2.055596,0.57054806,279,0,0,0,0,19.419996
2012-10-06,14.614465,18.969988,72.52325,144.68932,1.8057009,0.4898663,280,0,0,0,1,28.689985
2012-10-07,14.629508,24.590006,80.49061,173.53728,1.3243817,0.37796608,281,0,0,0,1,18.969988
2012-10-08,14.819716,18.479994,76.63694,180.09172,2.3956704,0.67103696,282,0,0,0,0,24.590006
2012-10-09,10.454354,14.3099985,75.728905,196.57497,1.955638,0.6098548,283,0,0,0,0,18.479994
2012-10-10,11.618407,29.369997,79.02183,145.33931,1.2396346,0.32077387,284,0,0,0,0,14.3099985
2012-10-11,9.029712,25.75,82.392876,158.36998,1.56486,0.52155447,285,0,0,0,0,29.369997
2012-10-12,9.4489975,38.19998,82.7383,140.52312,1.1483685,0.34500086,286,0,0,0,0,25.75
2012-10-13,10.5442,41.760006,86.055916,168.48972,0.9397606,0.2796799,287,0,0,0,1,38.19998
2012-10-14,10.344268,29.920008,92.91239,143.47176,1.2729541,0.3619325,288,0,0,0,1,41.760006
2012-10-15,11.622552,18.859991,82.2258,122.69229,1.9563619,0.6002171,289,0,0,0,0,29.920008
2012-10-16,13.684836,19.94,82.05124,168.10184,2.8027458,0.7993936,290,0,0,0,0,18.859991
2012-10-17,8.215096,11.280002,87.7313,279.12674,3.0794413,1.0325484,291,0,0,0,0,19.94
2012-10-18,8.305529,24.650011,85.03981,176.56519,1.3305385,0.3346914,292,0,0,0,0,11.280002
2012-10-19,10.608973,33.910004,83.214264,177.45976,1.3957285,0.3824538,293,0,0,0,0,24.650011
2012-10-20,11.392909,38.39001,83.52717,217.04655,1.1208438,0.3097131,294,0,0,0,1,33.910004
2012-10-21,10.691567,32.89001,86.68122,162.49216,1.0303022,0.29620767,295,0,0,0,1,38.39001
2012-10-22,10.345435,31.430014,85.76174,167.81422,1.0015599,0.2856897,296,0,0,0,0,32.89001
2012-10-23,10.657001,47.780018,85.25906,176.9507,1.0857137,0.27473727,297,0,0,0,0,31.430014
2012-10-24,9.107743,46.969982,87.71174,202.07887,0.852134,0.22993149,298,0,0,0,0,47.780018
2012-10-25,8.002753,34.43002,95.03501,206.47282,1.4855456,0.46712884,299,0,0,1,0,46.969982
2012-10-26,7.6358495,27.949995,90.80726,181.3648,1.4945999,0.44851288,300,1,0,0,0,34.43002
2012-10-27,7.4892235,28.630003,93.69967,159.11046,1.2715054,0.4089128,301,0,1,0,1,27.949995
2012-10-28,8.026047,18.200006,92.18972,196.60626,3.2398813,1.0521721,302,0,0,0,1,28.630003
2012-10-29,3.35687,5.414997,69.925514,313.90897,5.0286217,1.8556938,303,0,0,0,0,18.200006
2012-10-30,1.7518597,17.979994,76.31118,267.31506,2.9385588,0.93103296,304,0,0,0,0,5.414997
2012-10-31,0.12355242,41.400017,81.46249,212.96254,1.3787068,0.4805298,305,0,0,1,0,17.979994
2012-11-01,3.4424763,37.660007,79.76066,151.05635,1.4638158,0.4424998,306,1,0,0,0,41.400017
2012-11-02,5.3946347,22.530014,92.697975,155.11696,1.2483264,0.3570985,307,0,1,0,0,37.660007
2012-11-03,4.5386243,26.670006,98.017975,183.52087,1.5119838,0.3935106,308,0,0,0,1,22.530014
2012-11-04,4.8469963,27.900011,96.31604,226.45949,1.7546355,0.39517668,309,0,0,0,1,26.670006
2012-11-05,10.170258,17.56,84.907936,265.13898,1.7955602,0.44534835,310,0,0,0,0,27.900011
2012-11-06,8.05483,15.010005,93.09845,262.2231,3.311227,1.0586945,311,0,0,0,0,17.56
2012-11-07,4.1108923,40.319977,92.35839,184.2682,1.210299,0.30367586,312,0,0,0,0,15.010005
2012-11-08,3.5310953,40.430023,84.16862,196.84766,1.4247017,0.38510147,313,0,0,0,0,40.319977
2012-11-09,5.3140197,48.229984,83.28753,180.38008,1.5094485,0.43199098,314,0,0,0,0,40.430023
2012-11-10,6.6051574,47.050022,83.830925,153.55116,1.4471563,0.4831933,315,0,0,0,1,48.229984
2012-11-11,4.245751,52.530018,93.97762,196.39153,1.1389524,0.28420994,316,0,0,0,1,47.050022
2012-11-12,7.810161,37.64001,82.59063,202.3032,1.755722,0.4428269,317,0,0,0,0,52.530018
2012-11-13,8.843904,38.780018,93.64323,178.53972,0.7894617,0.21551414,318,0,0,0,0,37.64001
2012-11-14,9.8376255,24.800001,95.859344,146.7898,0.8260401,0.21113385,319,0,0,0,0,38.780018
2012-11-15,7.4896235,35.099987,81.152054,121.96701,1.3062733,0.46227762,320,0,0,0,0,24.800001
2012-11-16,4.9420276,35.81998,82.04184,223.08156,1.7100891,0.51665473,321,0,0,0,0,35.099987
2012-11-17,5.603291,25.599989,76.86892,245.74245,1.3696526,0.45711294,322,0,0,0,1,35.81998
2012-11-18,4.6579814,31.670012,75.552185,224.62392,1.4203557,0.37241113,323,0,0,0,1,25.599989
2012-11-19,3.0668309,41.560028,83.87097,194.67436,1.1574227,0.31263533,324,0,0,0,0,31.670012
2012-11-20,7.0790257,40.739994,87.51099,215.38725,1.0571023,0.349069,325,0,0,0,0,41.560028
2012-11-21,7.95346,38.25,91.74923,145.34456,1.0900598,0.35872838,326,0,0,0,0,40.739994
2012-11-22,8.0210085,44.910004,89.21213,172.54584,1.116136,0.36933255,327,0,0,0,0,38.25
2012-11-23,7.229181,39.38,89.414024,164.78676,1.2899758,0.44373083,328,0,0,0,0,44.910004
2012-11-24,7.553779,27.069992,89.67611,168.30745,1.3529927,0.45204076,329,0,0,0,1,39.38
2012-11-25,5.778544,33.06002,89.63572,216.74242,0.93577653,0.30135366,330,0,0,0,1,27.069992
2012-11-26,6.027783,42.02001,89.039795,186.74072,0.949177,0.27398798,331,0,0,0,0,33.06002
2012-11-27,4.6303134,54.100006,93.129524,196.56102,1.4167498,0.35553625,332,0,0,0,0,42.02001
2012-11-28,8.637982,31.25,81.66454,242.0166,2.5278609,0.5962164,333,0,0,0,0,54.100006
2012-11-29,9.43583,33.02001,89.6557,243.96193,1.4620047,0.48138377,334,0,0,0,0,31.25
2012-11-30,8.664711,15.760006,78.58387,213.56306,2.7799292,0.86726785,335,0,0,0,0,33.02001
2012-12-01,4.5927258,14.270001,76.97021,165.41403,2.3507617,0.89055043,336,0,0,0,1,15.760006
2012-12-02,2.766487,16.710005,84.18838,164.58864,1.8879129,0.7623265,337,0,0,0,1,14.270001
2012-12-03,1.3261329,20.450008,89.65528,161.70099,1.4051446,0.47790906,338,0,0,0,0,16.710005
2012-12-04,1.3420905,24.840006,72.84437,211.13719,2.5003366,0.8053979,339,0,0,0,0,20.450008
2012-12-05,0.2543112,33.569984,84.26153,199.50734,1.4917026,0.43117383,340,0,0,0,0,24.840006
2012-12-06,0.119361885,55.860016,94.62369,170.44978,1.1092547,0.29468557,341,0,0,0,0,33.569984
2012-12-07,-1.2982867,35.02001,77.36489,221.08794,2.546332,0.81787103,342,0,0,1,0,55.860016
2012-12-08,-2.9849708,32.010006,72.60508,155.2195,1.4978591,0.49027753,343,1,0,0,1,35.02001
2012-12-09,-2.6006355,15.630004,75.51931,180.73474,4.30284,1.6400698,344,0,1,0,1,32.010006
2012-12-10,-2.5173357,27.119997,56.81647,259.9616,3.4158945,1.1231427,345,0,0,0,0,15.630004
2012-12-11,-4.0798655,72.320015,77.73408,181.64978,1.3968148,0.3714328,346,0,0,0,0,27.119997
2012-12-12,-2.3897974,55.95998,71.410774,222.97997,2.1163552,0.67107004,347,0,0,0,0,72.320015
2012-12-13,-3.6942127,60.25,67.62994,215.1603,2.0867424,0.6761356,348,0,0,0,0,55.95998
2012-12-14,-7.481217,97.25,74.212074,182.52696,0.9647501,0.3058252,349,0,0,0,0,60.25
2012-12-15,-3.6693115,86.78002,75.97946,251.15755,1.4833727,0.42308974,350,0,0,0,1,97.25
2012-12-16,3.2431834,39.38,87.48943,284.71747,1.679667,0.51573634,351,0,0,0,1,86.78002
2012-12-17,1.1129771,32.930016,99.11746,172.1469,1.5340761,0.44656208,352,0,0,0,0,39.38
2012-12-18,1.3504057,27.359991,99.461845,181.4952,1.2153693,0.3816341,353,0,0,0,0,32.930016
2012-12-19,1.589634,26.900011,95.990295,207.8922,1.1052709,0.35493422,354,0,0,0,0,27.359991
2012-12-20,1.6281205,41.099983,87.434105,216.0926,1.5413195,0.5238779,355,0,0,0,0,26.900011
2012-12-21,-0.15693085,43.979992,83.65087,166.97218,1.2939596,0.43491971,356,0,0,0,0,41.099983
2012-12-22,0.4039025,42.310028,90.39727,181.28896,1.226597,0.43513688,357,0,0,0,1,43.979992
2012-12-23,0.1178376,46.189972,91.86084,164.29051,1.4486047,0.49431863,358,0,0,0,1,42.310028
2012-12-24,0.3583645,47.300022,93.17245,151.97098,1.0433404,0.2916858,359,0,0,1,0,46.189972
2012-12-25,2.3965976,61.239994,89.247375,197.9829,1.0632592,0.31119213,360,1,0,1,0,47.300022
2012-12-26,4.203897,39.25,82.10356,227.90984,2.9932458,0.85529214,361,1,1,0,0,61.239994
2012-12-27,4.958277,19.31,89.4255,257.04852,1.8973293,0.6766265,362,0,1,0,0,39.25
2012-12-28,1.8326644,27.170006,92.43222,216.01965,1.5065511,0.37631318,363,0,0,0,0,19.31
2012-12-29,4.0563917,22.799995,72.41975,238.00703,3.3832989,1.01467,364,0,0,0,1,27.170006
2012-12-30,-1.7442951,21.739996,95.82902,184.19972,1.3573388,0.37315404,365,0,0,0,1,22.799995
2012-12-31,-2.8339605,31.829988,96.90658,197.28163,1.3312628,0.41099814,366,0,0,1,0,21.739996
2013-01-04,0.146547,66.75,86.1312,219.9753,1.0777462,0.28799254,4,0,0,0,0,68.37005
2013-01-05,4.5962496,43.599987,74.07097,236.94606,2.2522526,0.5393141,5,0,0,1,1,66.75
2013-01-06,7.655945,14.770003,65.03953,225.23853,3.7592278,1.1082188,6,1,0,0,1,43.599987
2013-01-07,3.823349,20.40001,84.7925,182.68195,1.931735,0.5535527,7,0,1,0,0,14.770003
2013-01-08,1.1767081,19.169996,92.36053,189.89777,1.9465837,0.6156234,8,0,0,0,0,20.40001
2013-01-09,0.63631326,31.189981,91.156334,172.37646,1.2939595,0.38083148,9,0,0,0,0,19.169996
2013-01-10,2.3127742,50.780018,90.10993,164.3181,0.99589634,0.32866696,10,0,0,0,0,31.189981
2013-01-11,2.9954698,43.589993,91.864296,165.48997,1.5391463,0.47948802,11,0,0,0,0,50.780018
2013-01-12,1.6212219,27.050003,87.85038,195.82971,2.288831,0.78509736,12,0,0,0,1,43.589993
2013-01-13,-0.5134748,20.159988,71.07336,116.81426,1.9418758,0.76285654,13,0,0,0,1,27.050003
2013-01-14,-1.5928575,22.109991,78.80709,117.08785,1.6749591,0.70854163,14,0,0,0,0,20.159988
2013-01-15,-1.7637755,34.68002,90.7384,182.83203,0.98684233,0.28501236,15,0,0,0,0,22.109991
2013-01-16,-1.0997306,44.719982,92.65247,167.48051,1.1592335,0.37243363,16,0,0,0,0,34.68002
2013-01-17,-1.1714371,24.849989,91.21731,209.33101,1.8303285,0.5744357,17,0,0,0,0,44.719982
2013-01-18,0.061621815,15.60999,74.06919,333.51816,5.7022514,2.2543933,18,0,0,0,0,24.849989
2013-01-19,-0.007917616,16.859991,64.50772,299.1098,6.9042835,2.741165,19,0,0,0,1,15.60999
2013-01-20,-2.4234016,34.290012,85.47846,141.37492,1.6521425,0.61780435,20,0,0,0,1,16.859991
2013-01-21,-1.3748769,67.87004,83.796974,196.46623,1.0429782,0.2304508,21,0,0,0,0,34.290012
2013-01-22,0.35120973,84.03002,93.88624,159.22932,1.1925528,0.32692567,22,0,0,0,0,67.87004
2013-01-23,0.8554848,35.560024,96.00678,165.62233,1.4478804,0.5605575,23,0,0,0,0,84.03002
2013-01-24,0.36274302,26.93999,93.12878,144.05042,1.6825646,0.62064534,24,0,0,0,0,35.560024
2013-01-25,0.096993566,26.18999,92.1993,143.26471,1.388123,0.50811726,25,0,0,0,0,26.93999
2013-01-26,-1.8559352,33.339996,80.93604,225.45622,2.4912822,0.8981845,26,0,0,0,1,26.18999
2013-01-27,-5.10395,51.739994,82.456184,192.78795,1.6521424,0.5954208,27,0,0,0,1,33.339996
2013-01-28,-4.8805585,56.479984,81.23801,189.6745,1.272954,0.45377186,28,0,0,0,0,51.739994
2013-01-29,-0.51714385,73.22999,89.01775,156.68677,1.2269589,0.43082404,29,0,0,0,0,56.479984
2013-01-30,-0.6365386,63.31004,95.548744,171.27138,1.2892514,0.39822724,30,0,0,0,0,73.22999
2013-01-31,1.3390741,95.340004,88.20725,168.69794,1.2856296,0.26134625,31,0,0,0,0,63.31004
2013-02-01,7.8449206,29.849985,40.120075,259.1736,4.7428727,1.6072097,32,0,0,0,0,95.340004
2013-02-02,3.165826,59.010006,65.79929,176.7361,1.5648602,0.34833097,33,0,0,0,1,29.849985
2013-02-03,3.6764205,27.75,79.6464,266.68216,2.903066,1.0171568,34,0,0,0,1,59.010006
2013-02-04,3.2159014,7.429995,46.97342,308.75226,6.049931,2.2045019,35,0,0,0,0,27.75
2013-02-05,1.5717021,51.280018,68.340805,217.5791,1.3464736,0.39771342,36,0,0,0,0,7.429995
2013-02-06,1.7592164,55.93997,81.652954,183.97987,1.5974551,0.42363587,37,0,0,0,0,51.280018
2013-02-07,1.634275,17.40999,84.60482,222.54738,2.4959905,0.68906,38,0,0,0,0,55.93997
2013-02-08,0.5658468,26.369997,74.301926,202.61354,2.448909,0.73377633,39,0,0,0,0,17.40999
2013-02-09,-0.90533996,40.53002,65.5628,229.27132,1.6224447,0.45958444,40,0,0,0,1,26.369997
2013-02-10,-1.076751,26.27001,73.88809,219.76271,1.8535067,0.6967318,41,0,0,0,1,40.53002
2013-02-11,-1.4499077,22.619997,67.73008,238.43257,2.1015909,0.6599595,42,0,0,0,0,26.27001
2013-02-12,-2.6650598,36.969982,79.19288,133.67612,2.3044045,0.8832564,43,0,0,0,0,22.619997
2013-02-13,-1.4276685,47.70998,89.50812,178.9923,1.2265965,0.38850507,44,0,0,0,0,36.969982
2013-02-14,-0.26409134,37.540012,78.16142,285.27414,5.94273,2.3320687,45,0,0,0,0,47.70998
2013-02-15,0.35943976,31.579988,88.59672,238.61188,3.22141,1.2254051,46,0,0,0,0,37.540012
2013-02-16,1.0171214,63.870037,91.15203,151.37158,1.2012447,0.46196583,47,0,0,0,1,31.579988
2013-02-17,1.2958794,61.159985,91.48187,178.53194,1.3287276,0.47107804,48,0,0,0,1,63.870037
2013-02-18,1.7276498,54.06003,84.652,157.46654,1.4591079,0.4430859,49,0,0,0,0,61.159985
2013-02-19,1.72762,54.129974,74.93426,179.95837,1.069054,0.35969162,50,0,0,0,0,54.06003
2013-02-20,0.8879047,54.969982,74.11076,180.46356,1.2808136,0.4531672,51,0,0,0,0,54.129974
2013-02-21,-0.5396568,38.43002,85.06562,191.6897,1.6474339,0.55892384,52,0,0,0,0,54.969982
2013-02-22,-2.2958639,20.06,74.9725,237.04567,2.3156316,0.87921244,53,0,0,0,0,38.43002
2013-02-23,-2.993617,23.68,85.130295,201.10518,1.2863542,0.42231345,54,0,0,0,1,20.06
2013-02-24,-0.8194411,29.660002,86.93992,162.97957,1.2693325,0.43427387,55,0,0,0,1,23.68
2013-02-25,0.8564866,41.430023,96.98672,198.71773,0.91839284,0.21346389,56,0,0,0,0,29.660002
2013-02-26,2.3496783,33.849987,96.25782,180.19121,1.0603622,0.31635055,57,0,0,0,0,41.430023
2013-02-27,2.7964742,20.880003,96.90745,233.47426,1.1936396,0.36053643,58,0,0,0,0,33.849987
2013-02-28,2.7376878,34.07999,95.69419,183.03685,1.2718674,0.4293233,59,0,0,0,0,20.880003
2013-03-01,3.8482711,48.199978,88.26243,164.99492,1.2624513,0.44748545,60,0,0,0,0,34.07999
2013-03-02,2.5564435,33.72999,89.92294,133.97234,1.9422379,0.72458,61,0,0,0,1,48.199978
2013-03-03,2.9398134,31.010008,74.17274,197.95605,2.1541052,0.7437727,62,0,0,0,1,33.72999
2013-03-04,1.9216633,36.300014,69.37384,210.02171,1.4261503,0.45156062,63,0,0,0,0,31.010008
2013-03-05,1.1591672,45.719982,73.84367,204.48358,1.6144768,0.45491734,64,0,0,0,0,36.300014
2013-03-06,2.6513488,55.639984,72.43439,185.62215,1.66844,0.5055074,65,0,0,0,0,45.719982
2013-03-07,7.0897617,41.900017,70.74879,243.78038,2.3449674,0.68410856,66,0,0,0,0,55.639984
2013-03-08,9.796327,24.22999,76.49409,211.38777,2.5343807,0.8506605,67,0,0,0,0,41.900017
2013-03-09,10.596099,25.289999,69.52606,170.28232,2.2794147,0.7102019,68,0,0,0,1,24.22999
2013-03-10,9.054784,21.020008,81.49284,218.19753,1.9407889,0.68048805,69,0,0,0,1,25.289999
2013-03-11,7.4248233,13.9000025,93.05706,232.94826,1.3033758,0.41033986,70,0,0,0,0,21.020008
2013-03-12,7.267265,20.289993,83.94474,175.01952,1.701397,0.5084818,71,0,0,0,0,13.9000025
2013-03-13,5.9358315,24.609991,83.21961,151.28035,2.029882,0.7933089,72,0,0,0,0,20.289993
2013-03-14,4.2991967,28.340002,92.1381,210.39093,1.6231691,0.5944765,73,0,0,0,0,24.609991
2013-03-15,0.9657881,15.210004,59.854885,324.5004,10.653796,4.0141277,74,0,0,0,0,28.340002
2013-03-16,0.31800544,13.140008,33.787075,303.8798,8.766181,3.1483996,75,0,0,0,1,15.210004
2013-03-17,-0.12544829,21.0,46.171032,164.1028,3.269579,1.091868,76,0,0,0,1,13.140008
2013-03-18,0.8446886,25.5,61.612946,100.603004,2.3130963,0.7588876,77,0,0,0,0,21.0
2013-03-19,1.4513497,23.539995,86.7458,136.78493,1.7836089,0.6062025,78,0,0,0,0,25.5
2013-03-20,4.316238,24.42,76.87408,192.42328,2.2069814,0.7287271,79,0,0,0,0,23.539995
2013-03-21,5.377314,35.0,67.60647,187.55424,2.063926,0.704283,80,0,0,0,0,24.42
2013-03-22,8.101534,29.650015,40.146748,325.93155,7.652157,2.8061001,81,0,0,0,0,35.0
2013-03-23,3.9283793,20.880003,53.610645,164.66682,3.3007252,1.0904895,82,0,0,0,1,29.650015
2013-03-24,0.054306928,22.0,65.75129,137.50606,2.3804593,0.9289426,83,0,0,0,1,20.880003
2013-03-25,-1.8363366,24.900011,82.60491,114.47657,2.5847216,1.174519,84,0,0,0,0,22.0
2013-03-26,-3.2338505,20.25,83.151184,131.17159,2.0019958,0.77497834,85,0,0,0,0,24.900011
2013-03-27,-1.9932861,32.88,90.70405,160.51396,1.8578528,0.76907253,86,0,0,0,0,20.25
2013-03-28,-1.1679512,29.890013,78.558945,153.86826,2.055596,0.7434998,87,0,0,0,0,32.88
2013-03-29,0.66703373,49.399998,75.33073,204.58534,1.6438123,0.6171877,88,0,0,0,0,29.890013
2013-03-30,2.5116308,58.35001,90.739235,205.31622,1.3703766,0.5110144,89,0,0,0,1,49.399998
2013-03-31,3.1165764,31.569986,93.43751,190.55855,1.5032921,0.5127994,90,0,0,1,1,58.35001
2013-04-01,3.9366572,14.8099985,80.26905,207.09602,3.588647,1.3588252,91,1,0,0,0,31.569986
2013-04-02,1.5162271,32.87,85.12719,98.18255,2.5771155,1.0529867,92,0,1,0,0,14.8099985
2013-04-03,1.8129902,28.739992,90.67618,146.86488,1.4913406,0.54292226,93,0,0,0,0,32.87
2013-04-04,3.3229418,25.030016,78.9347,247.39629,4.413301,1.696294,94,0,0,0,0,28.739992
2013-04-05,4.3833995,34.97999,78.39074,161.88225,2.1740248,0.7478686,95,0,0,0,0,25.030016
2013-04-06,5.857725,33.199986,85.5554,156.78143,1.6688021,0.63839936,96,0,0,0,1,34.97999
2013-04-07,5.174027,24.049997,93.2842,166.82428,2.020828,0.81842774,97,0,0,0,1,33.199986
2013-04-08,4.8641295,18.40999,71.13587,104.864105,2.1269429,0.8111672,98,0,0,0,0,24.049997
2013-04-09,5.846462,21.81,59.626125,153.4687,2.519894,0.8180894,99,0,0,0,0,18.40999
2013-04-10,8.712243,26.469984,59.225567,186.11876,2.753129,0.8852163,100,0,0,0,0,21.81
2013-04-11,10.086488,22.109991,61.650562,200.44981,2.71148,0.79078585,101,0,0,0,0,26.469984
2013-04-12,10.308575,26.420006,65.668564,203.91089,2.1171646,0.6525366,102,0,0,0,0,22.109991
2013-04-13,12.219132,13.760005,69.374725,201.92363,4.4031606,1.5184526,103,0,0,0,1,26.420006
2013-04-14,11.501007,11.519998,62.819256,210.57422,2.6665707,0.84868747,104,0,0,0,1,13.760005
2013-04-15,12.3419,11.91,54.51772,140.90317,2.0088768,0.5967686,105,0,0,0,0,11.519998
2013-04-16,13.249192,24.739992,54.84538,177.23451,2.8791628,0.9951737,106,0,0,0,0,11.91
2013-04-17,13.8805895,27.090002,50.715805,177.2724,2.0603042,0.6327407,107,0,0,0,0,24.739992
2013-04-18,15.342921,35.82999,63.291233,156.52391,2.19503,0.7173137,108,0,0,0,0,27.090002
2013-04-19,17.655828,38.290012,59.43965,185.22731,2.1544673,0.67036676,109,0,0,0,0,35.82999
2013-04-20,14.342274,39.150017,79.647896,216.16502,1.8882751,0.6241558,110,0,0,0,1,38.290012
2013-04-21,14.19363,24.650011,71.9055,161.16914,2.2779663,0.8094697,111,0,0,0,1,39.150017
