,temp,pm10,pressure,windDirDeg,windPeak,windsp,rh,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2012-02-27,5.102303,5.761997,975.25586,232.54004,4.315245,1.0879714,72.054565,58,0,0,0,0,8.002998
2012-02-28,2.6951253,12.849999,980.9519,198.66383,3.587242,0.88558406,64.25177,59,0,0,0,0,5.761997
2012-02-29,5.204062,19.140009,977.9341,199.8922,2.4937723,0.6933592,70.097755,60,0,0,0,0,12.849999
2012-03-01,13.325334,4.5830035,976.2836,290.6144,7.6526074,2.0504453,59.47102,61,0,0,0,0,19.140009
2012-03-02,9.149953,18.460005,982.6128,131.07733,2.271976,0.7262518,79.89905,62,0,0,0,0,4.5830035
2012-03-03,11.407832,22.770006,981.5512,157.02219,3.1972716,1.1288438,71.728195,63,0,0,0,1,18.460005
2012-03-04,6.0540333,30.96998,983.9088,150.90016,1.80594,0.52411443,82.265816,64,0,0,0,1,22.770006
2012-03-05,4.6248055,21.380003,981.3251,113.68053,1.8676,0.5679719,67.139626,65,0,0,0,0,30.96998
2012-03-06,4.4867163,33.650013,978.60406,183.75502,1.4807075,0.37491342,67.19807,66,0,0,0,0,21.380003
2012-03-07,3.5115933,22.299995,982.60297,97.54368,3.0949037,0.93123376,67.48218,67,0,0,0,0,33.650013
2012-03-08,0.7755777,39.39001,984.6757,174.78337,1.9262089,0.4892206,67.90382,68,0,0,0,0,22.299995
2012-03-09,3.657656,50.829998,980.6626,186.89514,1.7120714,0.49742314,68.10011,69,0,0,0,0,39.39001
2012-03-10,4.5008016,14.270001,992.6343,150.56828,3.2380466,1.039107,64.39381,70,0,0,0,1,50.829998
2012-03-11,4.6247926,17.960005,991.93866,149.6205,3.0850918,0.99039435,61.348125,71,0,0,0,1,14.270001
2012-03-12,6.352281,12.450006,982.1429,167.39442,4.883459,1.2085038,64.91703,72,0,0,0,0,17.960005
2012-03-13,9.289199,10.049995,980.3006,216.23195,4.3061333,1.1317484,64.15225,73,0,0,0,0,12.450006
2012-03-14,8.457317,15.429994,984.6043,220.02063,3.2930462,0.8574555,70.71334,74,0,0,0,0,10.049995
2012-03-15,7.659923,23.390009,984.95917,150.89577,2.443329,0.65405315,72.27217,75,0,0,0,0,15.429994
2012-03-16,5.8225503,35.989994,988.0478,146.30414,2.202831,0.6814933,78.656166,76,0,0,0,0,23.390009
2012-03-17,9.753404,35.339993,984.84424,100.9624,2.7232056,1.0806557,66.47219,77,0,0,0,1,35.989994
2012-03-18,14.539052,22.489996,979.3596,238.80585,6.11882,1.9152912,49.206985,78,0,0,0,1,35.339993
2012-03-19,12.289394,17.419996,977.0485,148.5548,5.90696,1.7268429,54.92838,79,0,0,0,0,22.489996
2012-03-20,9.113158,17.330004,982.99115,139.54617,2.677644,0.9077237,78.230705,80,0,0,0,0,17.419996
2012-03-21,9.185826,21.0,992.08966,162.94398,1.9864149,0.6131658,76.47239,81,0,0,0,0,17.330004
2012-03-22,9.99211,25.75,992.6744,125.691925,2.995271,1.0711416,69.63547,82,0,0,0,0,21.0
2012-03-23,11.527133,28.170006,989.258,103.54386,3.1449726,1.1462382,66.37194,83,0,0,0,0,25.75
2012-03-24,12.830962,26.050001,983.8807,149.14478,3.639963,1.2307764,63.299496,84,0,0,0,1,28.170006
2012-03-25,12.317604,17.700006,982.87775,281.5356,5.6791534,1.6937137,70.29718,85,0,0,0,1,26.050001
2012-03-26,13.273751,17.31,984.2767,291.03336,4.808609,1.5472599,62.405148,86,0,0,0,0,17.700006
2012-03-27,11.21735,17.429995,987.239,160.47072,2.7223258,0.6994703,59.357628,87,0,0,0,0,17.31
2012-03-28,11.496944,16.570005,986.0031,179.88152,3.8837159,1.1711854,55.481533,88,0,0,0,0,17.429995
2012-03-29,13.257721,25.260008,982.58716,191.59648,2.359041,0.5895811,62.957462,89,0,0,0,0,16.570005
2012-03-30,12.535458,30.359987,972.96893,232.5504,6.3108277,1.7721343,59.451473,90,0,0,0,0,25.260008
2012-03-31,11.478007,4.701999,968.68097,288.07623,5.442887,1.4196872,61.9314,91,0,0,0,1,30.359987
2012-04-01,11.925572,11.410001,964.243,241.15228,4.729853,1.1886119,60.20299,92,0,0,0,1,4.701999
2012-04-02,5.7938724,7.0880017,972.4536,221.76282,5.7361073,1.5944142,51.33494,93,0,0,0,0,11.410001
2012-04-03,8.188902,19.09999,969.8194,92.57065,3.0304186,0.97062534,56.64917,94,0,0,0,0,7.0880017
2012-04-04,12.6993,22.760004,966.3405,162.354,3.6347554,0.93675,60.685154,95,0,0,0,0,19.09999
2012-04-05,14.898472,18.390009,966.91925,187.59221,3.2865374,0.8618646,63.876236,96,0,0,0,0,22.760004
2012-04-06,13.690461,24.489992,968.4656,94.80539,3.0180514,0.9706778,75.87418,97,0,0,0,0,18.390009
2012-04-07,10.463613,30.640013,966.85016,121.841064,1.459857,0.40671274,92.67538,98,0,0,0,1,24.489992
2012-04-08,8.791612,18.229994,962.3125,189.19743,1.6411253,0.42897078,89.84519,99,0,0,1,1,30.640013
2012-04-09,3.7440364,9.454995,966.6094,163.32234,4.2055726,1.1967669,68.47683,100,1,0,0,0,18.229994
2012-04-10,3.9893072,12.619996,971.263,187.49666,2.6568162,0.6379991,59.5834,101,0,1,0,0,9.454995
2012-04-11,7.18375,20.880003,967.7349,117.55655,2.5321736,0.6824607,60.547165,102,0,0,0,0,12.619996
2012-04-12,11.074081,14.89001,959.6026,183.36377,4.149598,1.1540298,65.039604,103,0,0,0,0,20.880003
2012-04-13,9.390127,5.6960006,962.0634,178.60927,3.466505,0.9349158,67.786644,104,0,0,0,0,14.89001
2012-04-14,9.937311,10.579994,962.62695,183.40334,3.9077985,1.1316267,72.38375,105,0,0,0,1,5.6960006
2012-04-15,10.071839,10.140007,958.5926,290.08084,3.0473413,0.8636708,75.99731,106,0,0,0,1,10.579994
2012-04-16,11.130119,11.1900015,958.6628,134.39296,2.5725281,0.8098073,66.82113,107,0,0,0,0,10.140007
2012-04-17,10.171397,5.7209973,965.90936,231.43243,4.8437557,1.420668,59.226765,108,0,0,0,0,11.1900015
2012-04-18,7.9871497,10.649996,969.52716,195.90224,4.27782,1.2312801,54.176754,109,0,0,0,0,5.7209973
2012-04-19,7.1705575,18.890009,961.6076,109.551216,2.6314323,0.8369498,66.05626,110,0,0,0,0,10.649996
2012-04-20,10.437955,13.8499975,955.7636,119.00317,3.3083417,0.97845906,64.60764,111,0,0,0,0,18.890009
2012-04-21,10.038584,9.463996,957.3398,195.72804,3.758097,1.0892161,73.34069,112,0,0,0,1,13.8499975
2012-04-22,11.18089,6.945004,965.06195,234.56067,2.9116335,0.8220611,68.6189,113,0,0,0,1,9.463996
2012-04-23,6.906285,7.1089997,968.4072,165.73122,3.488309,1.0878023,87.58307,114,0,0,0,0,6.945004
2012-04-24,8.412992,9.692995,969.16626,176.3792,2.8488238,0.67687935,76.602005,115,0,0,0,0,7.1089997
2012-04-25,9.022346,11.230003,962.53925,168.21669,4.1030602,1.0903403,77.59256,116,0,0,0,0,9.692995
2012-04-26,12.332934,8.655,968.9223,169.27791,4.841804,1.4123508,58.27976,117,0,0,0,0,11.230003
2012-04-27,15.557872,13.4400015,971.6189,103.81155,4.156107,1.4404005,56.396954,118,0,0,0,0,8.655
2012-04-28,18.50194,18.15999,977.3071,108.289276,2.820511,0.8955581,58.454914,119,0,0,0,1,13.4400015
2012-04-29,19.015556,21.14001,979.75055,113.50201,3.3285189,1.0946985,63.351055,120,0,0,0,1,18.15999
2012-04-30,19.228659,24.400011,975.5788,135.05513,3.1954155,0.8989065,62.53351,121,0,0,1,0,21.14001
2012-05-01,19.462618,20.130003,974.73773,116.57352,3.4974203,1.0973105,59.284576,122,1,0,0,0,24.400011
2012-05-02,20.189499,17.830004,975.0032,86.05979,3.6376848,1.1928917,58.32516,123,0,1,0,0,20.130003
2012-05-03,20.364233,22.84999,972.58405,99.02277,3.8176517,1.2484869,57.44176,124,0,0,0,0,17.830004
2012-05-04,17.444103,21.049992,969.0217,211.00511,4.8697906,1.6106437,68.92041,125,0,0,0,0,22.84999
2012-05-05,13.3009,9.950996,968.0217,136.69122,2.2610838,0.7091577,88.104225,126,0,0,0,1,21.049992
2012-05-06,16.060612,12.239995,965.8995,167.90576,5.353391,1.6447698,62.743088,127,0,0,0,1,9.950996
2012-05-07,15.850955,8.365998,969.2117,136.98228,4.729202,1.4321619,60.81042,128,0,0,0,0,12.239995
2012-05-08,13.681909,8.031003,974.929,204.1411,2.7206013,0.7664235,73.692566,129,0,0,0,0,8.365998
2012-05-09,15.328712,11.149998,977.3428,114.490204,2.9985256,0.8829604,62.78546,130,0,0,0,0,8.031003
2012-05-10,17.734447,13.200006,978.39044,95.11563,2.9617507,0.85383517,61.961903,131,0,0,0,0,11.149998
2012-05-11,19.384117,16.109991,983.6677,76.48321,2.8792005,0.86073804,61.249714,132,0,0,0,0,13.200006
2012-05-12,20.350748,19.830004,984.01337,77.441536,3.0252113,1.0523452,63.490894,133,0,0,0,1,16.109991
2012-05-13,18.512293,13.989995,980.40485,174.16978,4.9631915,1.422623,69.881935,134,0,0,0,1,19.830004
2012-05-14,9.597917,8.774997,983.6887,174.25584,2.519807,0.64856726,68.96827,135,0,0,0,0,13.989995
2012-05-15,9.344509,8.375,977.4141,218.89362,4.4939103,1.1543106,58.565517,136,0,0,0,0,8.774997
2012-05-16,13.692523,13.75,969.7837,193.69377,3.5517683,0.7744619,55.52532,137,0,0,1,0,8.375
2012-05-17,9.837884,4.2899976,971.7684,303.79526,7.1127067,1.7272185,60.269638,138,1,0,0,0,13.75
2012-05-18,10.497022,6.2530003,978.0733,206.09576,5.8516355,1.629785,52.52107,139,0,1,0,0,4.2899976
2012-05-19,10.185497,14.200006,977.2725,113.125336,3.0987597,0.7868359,61.547215,140,0,0,0,1,6.2530003
2012-05-20,14.328349,16.78001,975.87836,93.84324,3.0001526,0.86267716,61.590286,141,0,0,0,1,14.200006
2012-05-21,17.255041,20.020006,971.51514,112.98008,3.1293516,0.9036667,65.04846,142,0,0,0,0,16.78001
2012-05-22,14.905983,17.429995,967.18585,153.32257,1.9587526,0.54685205,88.77845,143,0,0,0,0,20.020006
2012-05-23,14.593429,11.630002,965.95776,190.08824,3.3958848,0.82501453,90.95196,144,0,0,0,0,17.429995
2012-05-24,18.921556,17.210005,972.7935,239.33412,5.924209,1.5549282,70.224174,145,0,0,0,0,11.630002
2012-05-25,19.273771,16.840008,977.91693,260.73657,5.987669,1.7357508,63.22511,146,0,0,0,0,17.210005
2012-05-26,17.505205,16.619997,979.10394,160.68227,4.267731,1.2213024,54.46789,147,0,0,0,1,16.840008
2012-05-27,14.874074,18.369997,978.9028,78.98548,2.3840992,0.79825616,60.242386,148,0,0,1,1,16.619997
2012-05-28,15.933454,17.020004,977.0625,129.73137,3.3356783,1.0444876,56.56352,149,1,0,0,0,18.369997
2012-05-29,15.06165,12.789998,973.6665,177.50435,3.9797208,1.1064955,67.09175,150,0,1,0,0,17.020004
2012-05-30,17.87747,10.72,971.9775,162.1068,3.8479176,1.0254737,61.829823,151,0,0,0,0,12.789998
2012-05-31,19.238558,13.909996,975.6381,223.95079,3.5725977,0.954781,63.340405,152,0,0,0,0,10.72
2012-06-01,17.46978,11.75,977.30743,189.54857,3.2185218,0.89961004,72.472626,153,0,0,0,0,13.909996
2012-06-02,18.47165,8.041005,973.0218,209.7582,4.4551835,1.202247,62.834736,154,0,0,0,1,11.75
2012-06-03,16.567776,10.359993,975.13306,98.81896,2.1966474,0.6793247,73.84266,155,0,0,0,1,8.041005
2012-06-04,21.55877,13.929996,969.9715,134.94617,4.5079045,1.2989208,63.68887,156,0,0,0,0,10.359993
2012-06-05,16.424051,9.630003,969.3262,207.80304,4.1613135,1.1859394,78.97615,157,0,0,0,0,13.929996
2012-06-06,14.693143,5.684999,972.7647,200.76527,4.4304504,1.2325889,63.366028,158,0,0,1,0,9.630003
2012-06-07,14.522461,13.739995,973.0989,88.12963,2.4335659,0.75246996,65.717476,159,1,0,0,0,5.684999
2012-06-08,20.06611,15.200007,970.33154,122.45205,2.979325,0.8310792,66.84386,160,0,1,0,0,13.739995
2012-06-09,23.466475,17.210005,969.5615,148.83118,4.4350066,1.1285108,59.648037,161,0,0,0,1,15.200007
2012-06-10,16.687338,7.7139983,974.60834,117.076324,1.9268595,0.4757291,85.31246,162,0,0,0,1,17.210005
2012-06-11,15.643013,9.419004,970.2048,169.8088,1.8243474,0.426795,88.82015,163,0,0,0,0,7.7139983
2012-06-12,14.548007,6.776999,966.02686,125.052605,1.7931048,0.44349644,90.0192,164,0,0,0,0,9.419004
2012-06-13,14.680495,8.255003,963.5064,138.35774,2.4846594,0.640528,84.7857,165,0,0,0,0,6.776999
2012-06-14,14.099277,6.190002,971.1777,151.27222,3.037903,0.9099788,79.04122,166,0,0,0,0,8.255003
2012-06-15,17.179659,6.9709992,977.4189,134.7082,3.5742245,0.918015,67.04546,167,0,0,0,0,6.190002
2012-06-16,19.412004,12.909997,980.0317,127.76061,3.1137304,0.8430612,69.28817,168,0,0,0,1,6.9709992
2012-06-17,22.543802,18.31,979.86285,85.346245,3.3220103,0.9716492,63.632275,169,0,0,0,1,12.909997
2012-06-18,23.448517,22.619997,979.9812,65.53438,3.1488774,1.0857706,63.795223,170,0,0,0,0,18.31
2012-06-19,24.365837,25.539999,978.39923,82.325966,3.3119211,1.1216394,64.968445,171,0,0,0,0,22.619997
2012-06-20,24.759989,31.03002,977.2766,70.28497,3.088021,1.0951465,67.649254,172,0,0,0,0,25.539999
2012-06-21,25.698786,34.010006,972.74756,114.66631,4.0265827,1.1519954,67.21693,173,0,0,0,0,31.03002
2012-06-22,23.261702,23.299997,970.68976,183.93634,4.35495,1.1057845,74.21383,174,0,0,0,0,34.010006
2012-06-23,22.311043,9.487,976.3047,200.27022,5.101829,1.4452906,65.676544,175,0,0,0,1,23.299997
2012-06-24,19.146772,6.747,982.34204,266.16547,5.161382,1.8100096,74.90329,176,0,0,0,1,9.487
2012-06-25,21.938461,14.119996,978.2534,188.22643,3.5052316,0.854785,68.43642,177,0,0,0,0,6.747
2012-06-26,16.940668,9.575996,974.83685,185.62262,2.630456,0.6842444,89.82212,178,0,0,0,0,14.119996
2012-06-27,18.74978,13.010005,979.0203,137.17258,3.1550608,0.83221245,63.350174,179,0,0,0,0,9.575996
2012-06-28,19.375814,14.880004,979.40314,104.94367,3.0932276,1.1313455,61.373688,180,0,0,0,0,13.010005
2012-06-29,23.531403,19.989994,974.49097,150.0962,3.1713324,0.9780309,61.82259,181,0,0,0,0,14.880004
2012-06-30,24.74148,25.71,973.4743,87.25504,2.7560747,0.94802934,70.52451,182,0,0,0,1,19.989994
2012-07-01,27.872889,33.839996,973.7107,83.34876,3.2666862,1.0828083,66.25088,183,0,0,0,1,25.71
2012-07-02,28.060724,39.939972,974.29126,89.1448,3.3698492,1.0474178,68.43075,184,0,0,0,0,33.839996
2012-07-03,27.679113,31.229988,976.9472,133.69711,3.2767746,0.97965646,63.351334,185,0,0,0,0,39.939972
2012-07-04,24.148438,36.510006,974.384,126.0458,3.9247205,1.1660508,76.809074,186,0,0,0,0,31.229988
2012-07-05,24.641403,24.539999,973.5501,184.05363,2.942876,0.80145186,68.11312,187,0,0,0,0,36.510006
2012-07-06,23.830133,25.75,972.2321,75.76294,3.4938405,1.1756318,73.12024,188,0,0,0,0,24.539999
2012-07-07,23.281988,18.599993,971.956,154.78773,4.082558,1.295617,65.71447,189,0,0,0,1,25.75
2012-07-08,25.024483,17.210005,972.06494,163.71867,3.1420429,0.90657157,63.80586,190,0,0,0,1,18.599993
2012-07-09,26.48667,15.909993,971.3188,151.23444,2.7531455,0.64622444,63.567684,191,0,0,0,0,17.210005
2012-07-10,22.816977,9.546998,973.2442,226.38623,5.033486,1.3393506,69.257286,192,0,0,0,0,15.909993
2012-07-11,21.653597,8.066996,974.9075,226.20644,3.6290088,0.82989657,72.032196,193,0,0,0,0,9.546998
2012-07-12,21.18072,10.769997,973.95605,176.31725,3.2709167,0.7255079,77.13439,194,0,0,0,0,8.066996
2012-07-13,18.233242,7.9920025,976.02136,255.65862,3.4983907,0.98853344,70.18168,195,0,0,0,0,10.769997
2012-07-14,14.78387,7.4460034,974.3554,193.37885,1.935321,0.5242585,90.21719,196,0,0,0,1,7.9920025
2012-07-15,17.9585,9.204003,970.7859,162.08846,3.2774255,0.68985206,78.35261,197,0,0,0,1,7.4460034
2012-07-16,14.791977,3.9859974,975.747,234.51898,2.989414,0.83434933,84.822685,198,0,0,0,0,9.204003
2012-07-17,16.898098,6.184998,982.1743,157.46394,3.5351717,1.0397292,63.977783,199,0,0,0,0,3.9859974
2012-07-18,17.24737,10.579994,982.2397,112.708496,2.9243257,1.0033437,64.43423,200,0,0,0,0,6.184998
2012-07-19,21.134138,12.760005,979.2907,82.04302,2.9780223,0.94816,63.95535,201,0,0,0,0,10.579994
2012-07-20,21.956436,15.89001,972.4301,138.32137,3.911052,1.2028438,71.87916,202,0,0,0,0,12.760005
2012-07-21,20.167883,12.6900015,974.5894,146.06415,3.0671928,0.74151593,76.05367,203,0,0,0,1,15.89001
2012-07-22,14.349601,4.5729985,977.36395,210.19127,2.0196087,0.44731796,92.029785,204,0,0,0,1,12.6900015
2012-07-23,16.589773,5.2120023,981.28827,239.23894,4.4525805,1.1980388,62.36153,205,0,0,0,0,4.5729985
2012-07-24,19.087303,11.4400015,984.15894,159.84526,3.769266,1.0347939,56.711395,206,0,0,0,0,5.2120023
2012-07-25,21.30236,14.140008,979.6707,184.78761,3.6399632,1.0367174,69.39106,207,0,0,0,0,11.4400015
2012-07-26,19.66765,11.9400015,974.66205,212.07265,2.5165524,0.76815444,82.36052,208,0,0,0,0,14.140008
2012-07-27,22.097063,14.739995,975.9348,223.19139,3.4222448,1.0248262,73.0474,209,0,0,0,0,11.9400015
2012-07-28,24.959076,25.489992,975.21826,201.37048,3.7066777,1.1384696,67.57618,210,0,0,0,1,14.739995
2012-07-29,24.488977,27.689987,971.63947,129.93907,3.6197855,1.1271279,73.52557,211,0,0,0,1,25.489992
2012-07-30,19.675192,15.659993,972.51324,143.22227,2.5520248,0.68053514,83.76739,212,0,0,0,0,27.689987
2012-07-31,20.71261,13.179996,977.7185,119.91895,2.8227892,0.80796295,71.825874,213,0,0,0,0,15.659993
2012-08-01,21.785593,12.340001,978.6169,176.94907,3.0015094,0.8141668,68.628494,214,0,0,0,0,13.179996
2012-08-02,23.220383,15.330001,977.3282,173.38353,3.369524,1.0666498,64.21843,215,0,0,0,0,12.340001
2012-08-03,23.90848,18.44,975.2974,90.65064,3.0089395,1.033061,68.429085,216,0,0,0,0,15.330001
2012-08-04,22.70262,19.169996,975.4773,120.07898,3.0955057,1.0799176,78.43837,217,0,0,0,1,18.44
2012-08-05,24.25335,15.929994,975.11035,144.58775,2.7742994,0.8120577,71.99978,218,0,0,0,1,19.169996
2012-08-06,25.407194,19.140009,972.6888,140.04214,3.5491657,1.1340308,68.92587,219,0,0,0,0,15.929994
2012-08-07,26.358206,33.760006,972.3974,132.46854,4.1785617,1.294978,63.071762,220,0,0,0,0,19.140009
2012-08-08,23.353455,9.399996,980.3825,188.55975,4.1037116,1.1391178,55.31238,221,0,0,0,0,33.760006
2012-08-09,20.879925,15.10999,982.2756,184.31549,2.4664352,0.7796238,72.56628,222,0,0,0,0,9.399996
2012-08-10,19.085144,14.650004,982.29315,126.68396,2.6831763,0.9504552,77.63172,223,0,0,0,0,15.10999
2012-08-11,18.181208,15.14001,981.2456,125.124275,3.174587,0.9851279,74.52178,224,0,0,0,1,14.650004
2012-08-12,16.975084,12.260005,978.8552,116.83707,3.208432,0.8730505,73.66715,225,0,0,0,1,15.14001
2012-08-13,17.053356,7.016999,976.79663,97.6628,2.9597988,0.83312535,66.137276,226,0,0,0,0,12.260005
2012-08-14,18.516336,12.09,975.57855,81.957954,2.5748055,0.8110332,67.220665,227,0,0,1,0,7.016999
2012-08-15,19.485514,17.56,975.424,107.14469,2.556256,0.66996485,65.18191,228,1,0,0,0,12.09
2012-08-16,20.50619,18.69,974.8638,107.64904,2.7186491,0.9719443,66.91616,229,0,1,0,0,17.56
2012-08-17,21.125185,17.599993,976.1767,120.74452,3.645764,1.1881995,69.54714,230,0,0,0,0,18.69
2012-08-18,22.222984,10.450006,979.96246,163.34349,3.1108007,0.92608947,66.09891,231,0,0,0,1,17.599993
2012-08-19,22.338228,20.15001,982.11163,89.54425,3.0050342,0.96318036,69.44437,232,0,0,0,1,10.450006
2012-08-20,23.28621,21.5,983.22925,77.75518,3.0418088,1.0744708,66.73235,233,0,0,0,0,20.15001
2012-08-21,24.40412,26.569994,980.93085,80.68172,2.931811,1.1649098,66.05844,234,0,0,0,0,21.5
2012-08-22,25.187126,26.650011,978.26807,131.0561,3.0896482,0.9977098,65.18789,235,0,0,0,0,26.569994
2012-08-23,25.124651,34.06002,976.0576,173.30843,3.8765554,1.339003,69.69193,236,0,0,0,0,26.650011
2012-08-24,23.994223,18.429995,975.52344,178.91594,4.433054,1.1604466,69.88381,237,0,0,0,0,34.06002
2012-08-25,25.784418,26.959997,971.37274,141.19196,3.1898825,0.9748268,66.282265,238,0,0,0,1,18.429995
2012-08-26,23.537645,24.0,972.08,75.53876,2.4726186,0.745841,69.30262,239,0,0,0,1,26.959997
2012-08-27,17.106478,9.179996,973.85333,185.4868,3.9979446,1.1125082,81.60169,240,0,0,0,0,24.0
2012-08-28,16.809927,6.6530023,980.09985,163.76732,3.66795,1.17046,67.07679,241,0,0,0,0,9.179996
2012-08-29,18.023787,11.790001,980.2508,92.20742,3.1303272,1.1656369,68.71888,242,0,0,0,0,6.6530023
2012-08-30,21.190247,16.799994,980.0325,100.25293,3.1300027,1.038507,67.99456,243,0,0,0,0,11.790001
2012-08-31,21.389849,18.789995,977.3679,66.78389,2.8621666,1.0158553,67.59012,244,0,0,0,0,16.799994
2012-09-01,16.069754,9.812004,974.6336,212.5558,4.439563,1.402761,85.24175,245,0,0,0,1,18.789995
2012-09-02,13.387187,3.9530017,979.3106,297.35873,3.8508463,0.9626531,91.428314,246,0,0,0,1,9.812004
2012-09-03,18.738325,16.200006,981.14453,180.94182,2.6932652,0.7761931,77.81771,247,0,0,0,0,3.9530017
2012-09-04,20.477468,33.660004,979.7151,143.83794,2.5318477,0.80617744,77.35633,248,0,0,0,0,16.200006
2012-09-05,19.88378,42.28002,977.79175,99.64619,1.9288124,0.6198548,81.34562,249,0,0,0,0,33.660004
2012-09-06,21.248964,39.010006,976.50684,214.82545,2.975094,0.8998074,71.45495,250,0,0,0,0,42.28002
2012-09-07,18.5722,19.09001,979.9273,160.72548,2.4176195,0.5915285,75.7063,251,0,0,0,0,39.010006
2012-09-08,15.919105,15.429994,983.7468,160.66658,2.388981,0.7413141,73.001076,252,0,0,0,1,19.09001
2012-09-09,18.29782,13.3099985,981.2745,136.66574,3.108198,1.0518607,63.83861,253,0,0,0,1,15.429994
2012-09-10,19.122412,14.260005,979.99884,80.09099,3.2517157,1.1705712,68.43626,254,0,0,0,0,13.3099985
2012-09-11,19.868729,18.710005,978.9136,84.87408,2.9132612,1.1000165,70.41396,255,0,0,0,0,14.260005
2012-09-12,20.722427,27.199997,975.9621,65.20603,2.648355,1.0055488,72.73914,256,0,0,0,0,18.710005
2012-09-13,17.352377,17.619997,969.897,192.59796,4.6055355,1.367678,77.89558,257,0,0,0,0,27.199997
2012-09-14,11.066714,3.8229983,970.5093,290.9675,6.2701488,1.7627239,71.19697,258,0,0,0,0,17.619997
2012-09-15,14.600955,10.660003,973.63983,260.79288,3.7571204,0.9885576,64.17364,259,0,0,0,1,3.8229983
2012-09-16,14.998162,8.993003,975.29736,156.21886,2.9877865,0.87006736,69.36039,260,0,0,0,1,10.660003
2012-09-17,14.045676,9.3670025,978.56793,76.46522,2.5497472,0.88221365,74.04576,261,0,0,0,0,8.993003
2012-09-18,14.692039,16.320005,977.01105,88.111626,2.779506,1.0159296,74.318886,262,0,0,0,0,9.3670025
2012-09-19,16.645605,21.150011,974.79517,88.166084,2.664301,0.9523177,76.400444,263,0,0,0,0,16.320005
2012-09-20,13.194575,14.3499975,973.4417,173.79366,3.4961193,1.1009486,86.3328,264,0,0,0,0,21.150011
2012-09-21,10.986652,9.252006,981.50586,144.08315,3.3431635,1.0560974,70.27892,265,0,0,0,0,14.3499975
2012-09-22,10.317701,14.170001,981.18414,75.6104,2.9008949,1.0881335,73.94165,266,0,0,0,1,9.252006
2012-09-23,13.740922,15.909993,974.49194,83.1957,2.3222659,0.7787948,76.15922,267,0,0,0,1,14.170001
2012-09-24,14.620181,14.489995,977.4189,136.99435,2.4521153,0.6477098,76.10947,268,0,0,0,0,15.909993
2012-09-25,16.205965,17.109991,966.3408,99.46862,3.4726877,1.0750083,80.10794,269,0,0,0,0,14.489995
2012-09-26,16.281439,12.21,969.0817,165.31361,2.9552422,0.82152444,78.79513,270,0,0,0,0,17.109991
